time,pitch,Syllable1,Syllable2,Normtime,speaker,pitch_con
2,-115.1188473,4,3,_LHDC4,s3,_LHDC4_s3_2
3,-96.51258969,4,3,_LHDC4,s3,_LHDC4_s3_2
4,-80.35176767,4,3,_LHDC4,s3,_LHDC4_s3_2
5,-69.26485005,4,3,_LHDC4,s3,_LHDC4_s3_2
6,-60.44114725,4,3,_LHDC4,s3,_LHDC4_s3_2
7,-55.24145185,4,3,_LHDC4,s3,_LHDC4_s3_2
8,-52.31603798,4,3,_LHDC4,s3,_LHDC4_s3_2
9,-50.43633454,4,3,_LHDC4,s3,_LHDC4_s3_2
10,-48.93519449,4,3,_LHDC4,s3,_LHDC4_s3_2
11,-46.82984262,4,3,_LHDC4,s3,_LHDC4_s3_2
12,-44.2174762,4,3,_LHDC4,s3,_LHDC4_s3_2
13,-40.25777755,4,3,_LHDC4,s3,_LHDC4_s3_2
14,-35.75295032,4,3,_LHDC4,s3,_LHDC4_s3_2
15,-30.47123717,4,3,_LHDC4,s3,_LHDC4_s3_2
16,-24.90908664,4,3,_LHDC4,s3,_LHDC4_s3_2
17,-19.42632372,4,3,_LHDC4,s3,_LHDC4_s3_2
18,-14.39683395,4,3,_LHDC4,s3,_LHDC4_s3_2
19,-10.1539604,4,3,_LHDC4,s3,_LHDC4_s3_2
20,-6.432316926,4,3,_LHDC4,s3,_LHDC4_s3_2
21,-3.98673127,4,3,_LHDC4,s3,_LHDC4_s3_2
22,-2.035114332,4,3,_LHDC4,s3,_LHDC4_s3_2
23,-0.555397616,4,3,_LHDC4,s3,_LHDC4_s3_2
24,0.448782731,4,3,_LHDC4,s3,_LHDC4_s3_2
25,1.086057716,4,3,_LHDC4,s3,_LHDC4_s3_2
26,1.127744525,4,3,_LHDC4,s3,_LHDC4_s3_2
27,1.392132077,4,3,_LHDC4,s3,_LHDC4_s3_2
28,1.793426216,4,3,_LHDC4,s3,_LHDC4_s3_2
29,2.482729116,4,3,_LHDC4,s3,_LHDC4_s3_2
30,2.736942169,4,3,_LHDC4,s3,_LHDC4_s3_2
1,67.75797574,1,4,_LLAD5,s1,_LLAD5_s1_1
2,76.71042302,1,4,_LLAD5,s1,_LLAD5_s1_1
3,86.26311434,1,4,_LLAD5,s1,_LLAD5_s1_1
4,96.29373611,1,4,_LLAD5,s1,_LLAD5_s1_1
5,101.5188696,1,4,_LLAD5,s1,_LLAD5_s1_1
6,107.9302856,1,4,_LLAD5,s1,_LLAD5_s1_1
7,115.1414659,1,4,_LLAD5,s1,_LLAD5_s1_1
8,116.3523857,1,4,_LLAD5,s1,_LLAD5_s1_1
9,114.2651009,1,4,_LLAD5,s1,_LLAD5_s1_1
10,109.2183266,1,4,_LLAD5,s1,_LLAD5_s1_1
11,100.0594441,1,4,_LLAD5,s1,_LLAD5_s1_1
12,90.2219951,1,4,_LLAD5,s1,_LLAD5_s1_1
13,80.02978436,1,4,_LLAD5,s1,_LLAD5_s1_1
14,71.62398485,1,4,_LLAD5,s1,_LLAD5_s1_1
15,64.51833186,1,4,_LLAD5,s1,_LLAD5_s1_1
16,58.50049523,1,4,_LLAD5,s1,_LLAD5_s1_1
17,54.14826829,1,4,_LLAD5,s1,_LLAD5_s1_1
18,50.07104526,1,4,_LLAD5,s1,_LLAD5_s1_1
19,45.95398753,1,4,_LLAD5,s1,_LLAD5_s1_1
20,40.26903166,1,4,_LLAD5,s1,_LLAD5_s1_1
21,32.8711894,1,4,_LLAD5,s1,_LLAD5_s1_1
22,24.14027103,1,4,_LLAD5,s1,_LLAD5_s1_1
23,13.39379104,1,4,_LLAD5,s1,_LLAD5_s1_1
24,2.399166843,1,4,_LLAD5,s1,_LLAD5_s1_1
25,-8.463218474,1,4,_LLAD5,s1,_LLAD5_s1_1
26,-17.94192165,1,4,_LLAD5,s1,_LLAD5_s1_1
27,-25.06799867,1,4,_LLAD5,s1,_LLAD5_s1_1
28,-30.21259017,1,4,_LLAD5,s1,_LLAD5_s1_1
29,-31.61216195,1,4,_LLAD5,s1,_LLAD5_s1_1
30,-30.24606767,1,4,_LLAD5,s1,_LLAD5_s1_1
1,-19.83975842,1,4,_LLAD5,s1,_LLAD5_s1_2
2,-13.03362724,1,4,_LLAD5,s1,_LLAD5_s1_2
3,-6.67698895,1,4,_LLAD5,s1,_LLAD5_s1_2
4,-0.862656753,1,4,_LLAD5,s1,_LLAD5_s1_2
5,2.882561537,1,4,_LLAD5,s1,_LLAD5_s1_2
6,5.188388401,1,4,_LLAD5,s1,_LLAD5_s1_2
7,5.311553076,1,4,_LLAD5,s1,_LLAD5_s1_2
8,2.198700438,1,4,_LLAD5,s1,_LLAD5_s1_2
9,-2.612678259,1,4,_LLAD5,s1,_LLAD5_s1_2
10,-10.05425009,1,4,_LLAD5,s1,_LLAD5_s1_2
11,-19.82466762,1,4,_LLAD5,s1,_LLAD5_s1_2
12,-30.84377843,1,4,_LLAD5,s1,_LLAD5_s1_2
13,-43.49280647,1,4,_LLAD5,s1,_LLAD5_s1_2
14,-56.65191264,1,4,_LLAD5,s1,_LLAD5_s1_2
15,-70.02881412,1,4,_LLAD5,s1,_LLAD5_s1_2
16,-82.38557534,1,4,_LLAD5,s1,_LLAD5_s1_2
17,-93.62697619,1,4,_LLAD5,s1,_LLAD5_s1_2
18,-103.8875764,1,4,_LLAD5,s1,_LLAD5_s1_2
19,-111.8840515,1,4,_LLAD5,s1,_LLAD5_s1_2
20,-118.820202,1,4,_LLAD5,s1,_LLAD5_s1_2
21,-124.4419259,1,4,_LLAD5,s1,_LLAD5_s1_2
22,-130.6379172,1,4,_LLAD5,s1,_LLAD5_s1_2
23,-137.2346097,1,4,_LLAD5,s1,_LLAD5_s1_2
24,-144.4598511,1,4,_LLAD5,s1,_LLAD5_s1_2
25,-144.8457091,1,4,_LLAD5,s1,_LLAD5_s1_2
26,-145.0446099,1,4,_LLAD5,s1,_LLAD5_s1_2
27,-149.8385239,1,4,_LLAD5,s1,_LLAD5_s1_2
28,-157.7159698,1,4,_LLAD5,s1,_LLAD5_s1_2
29,-165.4395375,1,4,_LLAD5,s1,_LLAD5_s1_2
30,-165.4395375,1,4,_LLAD5,s1,_LLAD5_s1_2
1,49.32983642,4,3,_LHDC4,s1,_LHDC4_s1_1
2,52.79625147,4,3,_LHDC4,s1,_LHDC4_s1_1
3,55.90489668,4,3,_LHDC4,s1,_LHDC4_s1_1
4,58.62109358,4,3,_LHDC4,s1,_LHDC4_s1_1
5,59.03827539,4,3,_LHDC4,s1,_LHDC4_s1_1
6,58.6619473,4,3,_LHDC4,s1,_LHDC4_s1_1
7,57.36782812,4,3,_LHDC4,s1,_LHDC4_s1_1
8,51.10065853,4,3,_LHDC4,s1,_LHDC4_s1_1
9,40.97183156,4,3,_LHDC4,s1,_LHDC4_s1_1
10,27.29795319,4,3,_LHDC4,s1,_LHDC4_s1_1
11,7.410519185,4,3,_LHDC4,s1,_LHDC4_s1_1
12,-14.70837864,4,3,_LHDC4,s1,_LHDC4_s1_1
13,-38.5260323,4,3,_LHDC4,s1,_LHDC4_s1_1
14,-62.78297583,4,3,_LHDC4,s1,_LHDC4_s1_1
15,-85.38902055,4,3,_LHDC4,s1,_LHDC4_s1_1
16,-106.4028583,4,3,_LHDC4,s1,_LHDC4_s1_1
17,-123.4448258,4,3,_LHDC4,s1,_LHDC4_s1_1
18,-138.9917117,4,3,_LHDC4,s1,_LHDC4_s1_1
19,-153.6653533,4,3,_LHDC4,s1,_LHDC4_s1_1
20,-168.7520566,4,3,_LHDC4,s1,_LHDC4_s1_1
21,-184.703654,4,3,_LHDC4,s1,_LHDC4_s1_1
22,-201.1652984,4,3,_LHDC4,s1,_LHDC4_s1_1
23,-217.7239846,4,3,_LHDC4,s1,_LHDC4_s1_1
24,-231.8538625,4,3,_LHDC4,s1,_LHDC4_s1_1
25,-243.3264595,4,3,_LHDC4,s1,_LHDC4_s1_1
26,-247.9136891,4,3,_LHDC4,s1,_LHDC4_s1_1
27,-246.3874879,4,3,_LHDC4,s1,_LHDC4_s1_1
28,-240.7084099,4,3,_LHDC4,s1,_LHDC4_s1_1
29,-229.631551,4,3,_LHDC4,s1,_LHDC4_s1_1
30,-216.5047279,4,3,_LHDC4,s1,_LHDC4_s1_1
1,-187.7910793,4,3,_LHDC4,s1,_LHDC4_s1_2
2,-181.234147,4,3,_LHDC4,s1,_LHDC4_s1_2
3,-177.7545119,4,3,_LHDC4,s1,_LHDC4_s1_2
4,-177.4743043,4,3,_LHDC4,s1,_LHDC4_s1_2
5,-182.4423849,4,3,_LHDC4,s1,_LHDC4_s1_2
6,-188.8758838,4,3,_LHDC4,s1,_LHDC4_s1_2
7,-196.8394301,4,3,_LHDC4,s1,_LHDC4_s1_2
8,-204.9071115,4,3,_LHDC4,s1,_LHDC4_s1_2
9,-211.2888066,4,3,_LHDC4,s1,_LHDC4_s1_2
10,-215.6159805,4,3,_LHDC4,s1,_LHDC4_s1_2
11,-213.8869863,4,3,_LHDC4,s1,_LHDC4_s1_2
12,-208.5119322,4,3,_LHDC4,s1,_LHDC4_s1_2
13,-198.8348221,4,3,_LHDC4,s1,_LHDC4_s1_2
14,-182.0499347,4,3,_LHDC4,s1,_LHDC4_s1_2
15,-162.4204439,4,3,_LHDC4,s1,_LHDC4_s1_2
16,-139.593156,4,3,_LHDC4,s1,_LHDC4_s1_2
17,-116.1572364,4,3,_LHDC4,s1,_LHDC4_s1_2
18,-93.92250334,4,3,_LHDC4,s1,_LHDC4_s1_2
19,-73.64449248,4,3,_LHDC4,s1,_LHDC4_s1_2
20,-58.51956084,4,3,_LHDC4,s1,_LHDC4_s1_2
21,-46.56432624,4,3,_LHDC4,s1,_LHDC4_s1_2
22,-38.7829247,4,3,_LHDC4,s1,_LHDC4_s1_2
23,-34.7588068,4,3,_LHDC4,s1,_LHDC4_s1_2
24,-32.28577424,4,3,_LHDC4,s1,_LHDC4_s1_2
25,-31.56160008,4,3,_LHDC4,s1,_LHDC4_s1_2
26,-31.37271873,4,3,_LHDC4,s1,_LHDC4_s1_2
27,-31.32073218,4,3,_LHDC4,s1,_LHDC4_s1_2
28,-31.34472577,4,3,_LHDC4,s1,_LHDC4_s1_2
29,-31.34892751,4,3,_LHDC4,s1,_LHDC4_s1_2
30,-31.34892751,4,3,_LHDC4,s1,_LHDC4_s1_2
1,66.46434191,1,3,_LHAC2,s1,_LHAC2_s1_1
2,69.82287331,1,3,_LHAC2,s1,_LHAC2_s1_1
3,72.71586574,1,3,_LHAC2,s1,_LHAC2_s1_1
4,75.07733405,1,3,_LHAC2,s1,_LHAC2_s1_1
5,76.7462066,1,3,_LHAC2,s1,_LHAC2_s1_1
6,78.84295009,1,3,_LHAC2,s1,_LHAC2_s1_1
7,81.6529516,1,3,_LHAC2,s1,_LHAC2_s1_1
8,83.8908007,1,3,_LHAC2,s1,_LHAC2_s1_1
9,85.96207481,1,3,_LHAC2,s1,_LHAC2_s1_1
10,87.87562909,1,3,_LHAC2,s1,_LHAC2_s1_1
11,89.84623429,1,3,_LHAC2,s1,_LHAC2_s1_1
12,91.84453894,1,3,_LHAC2,s1,_LHAC2_s1_1
13,93.87982897,1,3,_LHAC2,s1,_LHAC2_s1_1
14,95.71616638,1,3,_LHAC2,s1,_LHAC2_s1_1
15,97.18165356,1,3,_LHAC2,s1,_LHAC2_s1_1
16,97.46647095,1,3,_LHAC2,s1,_LHAC2_s1_1
17,95.97527308,1,3,_LHAC2,s1,_LHAC2_s1_1
18,93.13145825,1,3,_LHAC2,s1,_LHAC2_s1_1
19,87.27472233,1,3,_LHAC2,s1,_LHAC2_s1_1
20,78.89473313,1,3,_LHAC2,s1,_LHAC2_s1_1
21,68.61983293,1,3,_LHAC2,s1,_LHAC2_s1_1
22,55.23967842,1,3,_LHAC2,s1,_LHAC2_s1_1
23,40.38699852,1,3,_LHAC2,s1,_LHAC2_s1_1
24,24.25741332,1,3,_LHAC2,s1,_LHAC2_s1_1
25,6.49512332,1,3,_LHAC2,s1,_LHAC2_s1_1
26,-11.36920824,1,3,_LHAC2,s1,_LHAC2_s1_1
27,-29.34834772,1,3,_LHAC2,s1,_LHAC2_s1_1
28,-48.76972626,1,3,_LHAC2,s1,_LHAC2_s1_1
29,-69.04421896,1,3,_LHAC2,s1,_LHAC2_s1_1
30,-90.43357843,1,3,_LHAC2,s1,_LHAC2_s1_1
1,-131.9112542,1,3,_LHAC2,s1,_LHAC2_s1_2
2,-161.2107676,1,3,_LHAC2,s1,_LHAC2_s1_2
3,-192.1376175,1,3,_LHAC2,s1,_LHAC2_s1_2
4,-226.4183746,1,3,_LHAC2,s1,_LHAC2_s1_2
5,-262.4035231,1,3,_LHAC2,s1,_LHAC2_s1_2
6,-299.2928337,1,3,_LHAC2,s1,_LHAC2_s1_2
7,-334.8106899,1,3,_LHAC2,s1,_LHAC2_s1_2
8,-368.3008979,1,3,_LHAC2,s1,_LHAC2_s1_2
9,-397.272107,1,3,_LHAC2,s1,_LHAC2_s1_2
10,-420.0713044,1,3,_LHAC2,s1,_LHAC2_s1_2
11,-439.2992431,1,3,_LHAC2,s1,_LHAC2_s1_2
12,-446.7968739,1,3,_LHAC2,s1,_LHAC2_s1_2
13,-449.7795774,1,3,_LHAC2,s1,_LHAC2_s1_2
14,-442.7476833,1,3,_LHAC2,s1,_LHAC2_s1_2
15,-426.8476529,1,3,_LHAC2,s1,_LHAC2_s1_2
16,-405.3617703,1,3,_LHAC2,s1,_LHAC2_s1_2
17,-370.0553439,1,3,_LHAC2,s1,_LHAC2_s1_2
18,-331.643378,1,3,_LHAC2,s1,_LHAC2_s1_2
19,-287.1151864,1,3,_LHAC2,s1,_LHAC2_s1_2
20,-242.176745,1,3,_LHAC2,s1,_LHAC2_s1_2
21,-196.9574563,1,3,_LHAC2,s1,_LHAC2_s1_2
22,-157.0230829,1,3,_LHAC2,s1,_LHAC2_s1_2
23,-125.7134947,1,3,_LHAC2,s1,_LHAC2_s1_2
24,-119.3013693,1,3,_LHAC2,s1,_LHAC2_s1_2
25,-108.6533313,1,3,_LHAC2,s1,_LHAC2_s1_2
26,-94.85770048,1,3,_LHAC2,s1,_LHAC2_s1_2
27,-73.99609722,1,3,_LHAC2,s1,_LHAC2_s1_2
28,-57.26767308,1,3,_LHAC2,s1,_LHAC2_s1_2
29,-57.26767308,1,3,_LHAC2,s1,_LHAC2_s1_2
30,-57.26767308,1,3,_LHAC2,s1,_LHAC2_s1_2
1,52.57134131,4,2,_HHDB4,s1,_HHDB4_s1_1
2,51.75332371,4,2,_HHDB4,s1,_HHDB4_s1_1
3,50.1710657,4,2,_HHDB4,s1,_HHDB4_s1_1
4,47.33092605,4,2,_HHDB4,s1,_HHDB4_s1_1
5,44.97460885,4,2,_HHDB4,s1,_HHDB4_s1_1
6,42.27325119,4,2,_HHDB4,s1,_HHDB4_s1_1
7,36.32712193,4,2,_HHDB4,s1,_HHDB4_s1_1
8,29.18699027,4,2,_HHDB4,s1,_HHDB4_s1_1
9,20.90772794,4,2,_HHDB4,s1,_HHDB4_s1_1
10,10.57853074,4,2,_HHDB4,s1,_HHDB4_s1_1
11,-0.822148697,4,2,_HHDB4,s1,_HHDB4_s1_1
12,-14.45938056,4,2,_HHDB4,s1,_HHDB4_s1_1
13,-30.05569449,4,2,_HHDB4,s1,_HHDB4_s1_1
14,-46.77856395,4,2,_HHDB4,s1,_HHDB4_s1_1
15,-65.61991952,4,2,_HHDB4,s1,_HHDB4_s1_1
16,-84.4106933,4,2,_HHDB4,s1,_HHDB4_s1_1
17,-103.1260537,4,2,_HHDB4,s1,_HHDB4_s1_1
18,-119.8610318,4,2,_HHDB4,s1,_HHDB4_s1_1
19,-135.4146124,4,2,_HHDB4,s1,_HHDB4_s1_1
20,-147.6429843,4,2,_HHDB4,s1,_HHDB4_s1_1
21,-157.575403,4,2,_HHDB4,s1,_HHDB4_s1_1
22,-165.5145,4,2,_HHDB4,s1,_HHDB4_s1_1
23,-170.465621,4,2,_HHDB4,s1,_HHDB4_s1_1
24,-174.4807677,4,2,_HHDB4,s1,_HHDB4_s1_1
25,-176.9085054,4,2,_HHDB4,s1,_HHDB4_s1_1
26,-178.1654808,4,2,_HHDB4,s1,_HHDB4_s1_1
27,-178.797012,4,2,_HHDB4,s1,_HHDB4_s1_1
28,-178.4876294,4,2,_HHDB4,s1,_HHDB4_s1_1
29,-177.9797042,4,2,_HHDB4,s1,_HHDB4_s1_1
30,-177.2031367,4,2,_HHDB4,s1,_HHDB4_s1_1
1,-175.8115095,4,2,_HHDB4,s1,_HHDB4_s1_2
2,-175.4513079,4,2,_HHDB4,s1,_HHDB4_s1_2
3,-175.1898579,4,2,_HHDB4,s1,_HHDB4_s1_2
4,-175.0805661,4,2,_HHDB4,s1,_HHDB4_s1_2
5,-174.7490474,4,2,_HHDB4,s1,_HHDB4_s1_2
6,-174.0050609,4,2,_HHDB4,s1,_HHDB4_s1_2
7,-171.6636369,4,2,_HHDB4,s1,_HHDB4_s1_2
8,-167.0987271,4,2,_HHDB4,s1,_HHDB4_s1_2
9,-160.8856391,4,2,_HHDB4,s1,_HHDB4_s1_2
10,-149.2356362,4,2,_HHDB4,s1,_HHDB4_s1_2
11,-135.0077967,4,2,_HHDB4,s1,_HHDB4_s1_2
12,-116.5446245,4,2,_HHDB4,s1,_HHDB4_s1_2
13,-94.29238986,4,2,_HHDB4,s1,_HHDB4_s1_2
14,-70.55134793,4,2,_HHDB4,s1,_HHDB4_s1_2
15,-45.32414296,4,2,_HHDB4,s1,_HHDB4_s1_2
16,-21.22387329,4,2,_HHDB4,s1,_HHDB4_s1_2
17,1.924762125,4,2,_HHDB4,s1,_HHDB4_s1_2
18,20.36201321,4,2,_HHDB4,s1,_HHDB4_s1_2
19,36.70740582,4,2,_HHDB4,s1,_HHDB4_s1_2
20,49.45144359,4,2,_HHDB4,s1,_HHDB4_s1_2
21,59.60162432,4,2,_HHDB4,s1,_HHDB4_s1_2
22,68.56287378,4,2,_HHDB4,s1,_HHDB4_s1_2
23,76.04770024,4,2,_HHDB4,s1,_HHDB4_s1_2
24,79.51885645,4,2,_HHDB4,s1,_HHDB4_s1_2
25,79.13436092,4,2,_HHDB4,s1,_HHDB4_s1_2
26,82.90602293,4,2,_HHDB4,s1,_HHDB4_s1_2
27,87.97372022,4,2,_HHDB4,s1,_HHDB4_s1_2
28,95.05796573,4,2,_HHDB4,s1,_HHDB4_s1_2
29,97.24867619,4,2,_HHDB4,s1,_HHDB4_s1_2
30,97.24867619,4,2,_HHDB4,s1,_HHDB4_s1_2
1,27.81557807,4,2,_HHDB1,s1,_HHDB1_s1_1
2,27.74768513,4,2,_HHDB1,s1,_HHDB1_s1_1
3,27.29147335,4,2,_HHDB1,s1,_HHDB1_s1_1
4,26.48047016,4,2,_HHDB1,s1,_HHDB1_s1_1
5,25.35754323,4,2,_HHDB1,s1,_HHDB1_s1_1
6,22.55160498,4,2,_HHDB1,s1,_HHDB1_s1_1
7,18.05583443,4,2,_HHDB1,s1,_HHDB1_s1_1
8,10.28356192,4,2,_HHDB1,s1,_HHDB1_s1_1
9,-1.808208113,4,2,_HHDB1,s1,_HHDB1_s1_1
10,-17.34730443,4,2,_HHDB1,s1,_HHDB1_s1_1
11,-37.75977328,4,2,_HHDB1,s1,_HHDB1_s1_1
12,-62.8378895,4,2,_HHDB1,s1,_HHDB1_s1_1
13,-89.6960586,4,2,_HHDB1,s1,_HHDB1_s1_1
14,-117.8549018,4,2,_HHDB1,s1,_HHDB1_s1_1
15,-143.5939023,4,2,_HHDB1,s1,_HHDB1_s1_1
16,-166.286492,4,2,_HHDB1,s1,_HHDB1_s1_1
17,-185.6137701,4,2,_HHDB1,s1,_HHDB1_s1_1
18,-197.2816474,4,2,_HHDB1,s1,_HHDB1_s1_1
19,-206.2171519,4,2,_HHDB1,s1,_HHDB1_s1_1
20,-212.7289588,4,2,_HHDB1,s1,_HHDB1_s1_1
21,-217.7735642,4,2,_HHDB1,s1,_HHDB1_s1_1
22,-222.8892856,4,2,_HHDB1,s1,_HHDB1_s1_1
23,-228.2417535,4,2,_HHDB1,s1,_HHDB1_s1_1
24,-234.4767114,4,2,_HHDB1,s1,_HHDB1_s1_1
25,-239.7862544,4,2,_HHDB1,s1,_HHDB1_s1_1
26,-243.3622201,4,2,_HHDB1,s1,_HHDB1_s1_1
27,-243.240728,4,2,_HHDB1,s1,_HHDB1_s1_1
28,-237.9793184,4,2,_HHDB1,s1,_HHDB1_s1_1
29,-229.1935386,4,2,_HHDB1,s1,_HHDB1_s1_1
30,-216.2389681,4,2,_HHDB1,s1,_HHDB1_s1_1
1,-189.476982,4,2,_HHDB1,s1,_HHDB1_s1_2
2,-171.853304,4,2,_HHDB1,s1,_HHDB1_s1_2
3,-154.696416,4,2,_HHDB1,s1,_HHDB1_s1_2
4,-138.0533957,4,2,_HHDB1,s1,_HHDB1_s1_2
5,-122.6566552,4,2,_HHDB1,s1,_HHDB1_s1_2
6,-107.5773303,4,2,_HHDB1,s1,_HHDB1_s1_2
7,-92.8382375,4,2,_HHDB1,s1,_HHDB1_s1_2
8,-77.87421234,4,2,_HHDB1,s1,_HHDB1_s1_2
9,-62.58952047,4,2,_HHDB1,s1,_HHDB1_s1_2
10,-46.82058264,4,2,_HHDB1,s1,_HHDB1_s1_2
11,-29.73184382,4,2,_HHDB1,s1,_HHDB1_s1_2
12,-11.54444954,4,2,_HHDB1,s1,_HHDB1_s1_2
13,8.406875685,4,2,_HHDB1,s1,_HHDB1_s1_2
14,30.23429567,4,2,_HHDB1,s1,_HHDB1_s1_2
15,52.74020789,4,2,_HHDB1,s1,_HHDB1_s1_2
16,75.83265735,4,2,_HHDB1,s1,_HHDB1_s1_2
17,97.05307786,4,2,_HHDB1,s1,_HHDB1_s1_2
18,116.1230592,4,2,_HHDB1,s1,_HHDB1_s1_2
19,130.1446082,4,2,_HHDB1,s1,_HHDB1_s1_2
20,139.4276568,4,2,_HHDB1,s1,_HHDB1_s1_2
21,145.8317303,4,2,_HHDB1,s1,_HHDB1_s1_2
22,148.0799794,4,2,_HHDB1,s1,_HHDB1_s1_2
23,148.2041509,4,2,_HHDB1,s1,_HHDB1_s1_2
24,147.4098904,4,2,_HHDB1,s1,_HHDB1_s1_2
25,147.5780166,4,2,_HHDB1,s1,_HHDB1_s1_2
26,147.713752,4,2,_HHDB1,s1,_HHDB1_s1_2
27,147.8444252,4,2,_HHDB1,s1,_HHDB1_s1_2
28,148.1245535,4,2,_HHDB1,s1,_HHDB1_s1_2
29,148.2455843,4,2,_HHDB1,s1,_HHDB1_s1_2
30,148.2455843,4,2,_HHDB1,s1,_HHDB1_s1_2
1,4.477882592,4,2,_HHDB1,s3,_HHDB1_s3_1
2,0.804467717,4,2,_HHDB1,s3,_HHDB1_s3_1
3,-4.541242675,4,2,_HHDB1,s3,_HHDB1_s3_1
4,-10.92772558,4,2,_HHDB1,s3,_HHDB1_s3_1
5,-17.14652584,4,2,_HHDB1,s3,_HHDB1_s3_1
6,-30.97562281,4,2,_HHDB1,s3,_HHDB1_s3_1
7,-48.73856595,4,2,_HHDB1,s3,_HHDB1_s3_1
8,-69.64537407,4,2,_HHDB1,s3,_HHDB1_s3_1
9,-93.67246737,4,2,_HHDB1,s3,_HHDB1_s3_1
10,-117.7703845,4,2,_HHDB1,s3,_HHDB1_s3_1
11,-141.1464624,4,2,_HHDB1,s3,_HHDB1_s3_1
12,-162.1600469,4,2,_HHDB1,s3,_HHDB1_s3_1
13,-178.9341026,4,2,_HHDB1,s3,_HHDB1_s3_1
14,-192.6026312,4,2,_HHDB1,s3,_HHDB1_s3_1
15,-203.1982049,4,2,_HHDB1,s3,_HHDB1_s3_1
16,-209.8412456,4,2,_HHDB1,s3,_HHDB1_s3_1
17,-214.4693398,4,2,_HHDB1,s3,_HHDB1_s3_1
18,-217.1707461,4,2,_HHDB1,s3,_HHDB1_s3_1
19,-217.4243073,4,2,_HHDB1,s3,_HHDB1_s3_1
20,-213.8683231,4,2,_HHDB1,s3,_HHDB1_s3_1
21,-207.7510965,4,2,_HHDB1,s3,_HHDB1_s3_1
22,-199.1279557,4,2,_HHDB1,s3,_HHDB1_s3_1
23,-187.0943504,4,2,_HHDB1,s3,_HHDB1_s3_1
24,-174.5392029,4,2,_HHDB1,s3,_HHDB1_s3_1
25,-162.2015761,4,2,_HHDB1,s3,_HHDB1_s3_1
26,-150.8604828,4,2,_HHDB1,s3,_HHDB1_s3_1
27,-141.0517981,4,2,_HHDB1,s3,_HHDB1_s3_1
28,-131.6116976,4,2,_HHDB1,s3,_HHDB1_s3_1
29,-122.1326607,4,2,_HHDB1,s3,_HHDB1_s3_1
30,-110.9462083,4,2,_HHDB1,s3,_HHDB1_s3_1
1,-89.34414445,4,2,_HHDB1,s3,_HHDB1_s3_2
2,-74.65594329,4,2,_HHDB1,s3,_HHDB1_s3_2
3,-60.10589328,4,2,_HHDB1,s3,_HHDB1_s3_2
4,-45.85140865,4,2,_HHDB1,s3,_HHDB1_s3_2
5,-33.6712637,4,2,_HHDB1,s3,_HHDB1_s3_2
6,-23.24235062,4,2,_HHDB1,s3,_HHDB1_s3_2
7,-14.4226837,4,2,_HHDB1,s3,_HHDB1_s3_2
8,-8.423186053,4,2,_HHDB1,s3,_HHDB1_s3_2
9,-3.972005534,4,2,_HHDB1,s3,_HHDB1_s3_2
10,-0.325069428,4,2,_HHDB1,s3,_HHDB1_s3_2
11,2.896884365,4,2,_HHDB1,s3,_HHDB1_s3_2
12,7.161603697,4,2,_HHDB1,s3,_HHDB1_s3_2
13,12.72608308,4,2,_HHDB1,s3,_HHDB1_s3_2
14,20.45778333,4,2,_HHDB1,s3,_HHDB1_s3_2
15,31.09143628,4,2,_HHDB1,s3,_HHDB1_s3_2
16,43.13703247,4,2,_HHDB1,s3,_HHDB1_s3_2
17,56.59475333,4,2,_HHDB1,s3,_HHDB1_s3_2
18,70.13224298,4,2,_HHDB1,s3,_HHDB1_s3_2
19,82.41915613,4,2,_HHDB1,s3,_HHDB1_s3_2
20,93.26157254,4,2,_HHDB1,s3,_HHDB1_s3_2
21,100.508134,4,2,_HHDB1,s3,_HHDB1_s3_2
22,105.8562946,4,2,_HHDB1,s3,_HHDB1_s3_2
23,109.4602516,4,2,_HHDB1,s3,_HHDB1_s3_2
24,111.038784,4,2,_HHDB1,s3,_HHDB1_s3_2
25,111.7498284,4,2,_HHDB1,s3,_HHDB1_s3_2
26,111.960055,4,2,_HHDB1,s3,_HHDB1_s3_2
27,112.2021735,4,2,_HHDB1,s3,_HHDB1_s3_2
28,112.6356809,4,2,_HHDB1,s3,_HHDB1_s3_2
29,113.01986,4,2,_HHDB1,s3,_HHDB1_s3_2
30,113.01986,4,2,_HHDB1,s3,_HHDB1_s3_2
1,38.52096428,4,2,_HHDB1,s2,_HHDB1_s2_1
2,29.6437098,4,2,_HHDB1,s2,_HHDB1_s2_1
3,19.64670196,4,2,_HHDB1,s2,_HHDB1_s2_1
4,5.813926897,4,2,_HHDB1,s2,_HHDB1_s2_1
5,-7.367259471,4,2,_HHDB1,s2,_HHDB1_s2_1
6,-19.7582165,4,2,_HHDB1,s2,_HHDB1_s2_1
7,-43.04735722,4,2,_HHDB1,s2,_HHDB1_s2_1
8,-71.51512054,4,2,_HHDB1,s2,_HHDB1_s2_1
9,-104.6660348,4,2,_HHDB1,s2,_HHDB1_s2_1
10,-138.4473351,4,2,_HHDB1,s2,_HHDB1_s2_1
11,-173.1146357,4,2,_HHDB1,s2,_HHDB1_s2_1
12,-206.5292868,4,2,_HHDB1,s2,_HHDB1_s2_1
13,-237.6755821,4,2,_HHDB1,s2,_HHDB1_s2_1
14,-264.9552942,4,2,_HHDB1,s2,_HHDB1_s2_1
