time,pitch,duration,artist,role_type,shengqiang,tone,word,pitch_con
13,598.06,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
14,598.82,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
15,599.44,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
16,599.92,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
17,600.2,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
18,600.13,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
19,599.85,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
20,599.37,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
21,598.82,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
22,598.06,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
23,597.23,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
24,596.06,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
25,594.34,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
26,590.94,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
27,586.28,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
28,580.38,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
29,573.22,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
30,569.51,0.362479432,Fang Rongxiang,J,E,5,le5,5_5_185
1,793.02,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
2,777.08,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
3,734.31,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
4,726.25,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
5,727.43,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
6,708.51,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
7,690.11,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
8,666.81,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
9,628.41,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
10,587.88,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
11,576.46,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
12,599.83,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
13,629.36,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
14,629.63,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
15,633.68,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
16,660.19,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
17,624.44,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
18,593.91,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
19,583.91,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
20,564.94,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
21,525.91,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
22,529.63,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
23,529.94,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
24,527.26,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
25,525.68,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
26,526.42,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
27,526.67,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
28,523.91,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
29,535.7,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
30,536.26,2.412354655,Zheng Ziru,LD,X,3,bi3,3_11_6
1,449.67,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
2,447.82,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
3,444.45,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
4,441.37,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
5,438.97,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
6,437.35,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
7,436.48,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
8,436.48,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
9,437.24,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
10,438.67,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
11,440.75,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
12,443.47,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
13,446.61,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
14,450.08,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
15,453.9,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
16,457.74,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
17,461.51,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
18,465.15,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
19,468.76,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
20,472.18,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
21,475.02,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
22,477.71,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
23,480.03,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
24,481.8,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
25,483.03,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
26,484.48,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
27,485.77,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
28,487.12,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
29,488.72,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
30,489.51,0.535118319,Zheng Ziru,LD,E,2,lai2,2_9_38
1,437.03,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
2,437.69,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
3,437.57,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
4,426.42,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
5,409.18,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
6,393.27,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
7,379.52,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
8,363.62,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
9,355.14,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
10,356.38,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
11,357.64,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
12,353.25,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
13,351.8,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
14,356.11,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
15,363.89,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
16,369.42,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
17,377.78,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
18,388.41,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
19,394.76,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
20,386.77,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
21,377.22,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
22,370.41,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
23,364.93,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
24,322.56,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
25,314.66,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
26,332.63,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
27,348.85,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
28,362.02,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
29,437.75,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
30,438.89,1.775465367,Zheng Ziru,LD,X,1,jin1,1_11_50
1,1027.7,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
2,1028,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
3,1029.3,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
4,1031.5,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
5,1033.8,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
6,999.23,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
7,964.63,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
8,932.09,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
9,897.75,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
10,863.97,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
11,867.07,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
12,869.57,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
13,870.98,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
14,872.59,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
15,873.49,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
16,874.3,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
17,874.6,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
18,874.91,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
19,874.91,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
20,874.7,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
21,874,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
22,872.99,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
23,872.18,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
24,871.38,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
25,870.27,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
26,782.72,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
27,652.15,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
28,521.48,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
29,289.49,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
30,217.12,0.505762797,Du Peng,LS,E,4,shi4,4_12_60
1,448.89,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
2,449.45,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
3,450.84,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
4,451.99,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
5,453.45,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
6,454.81,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
7,456.02,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
8,457.13,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
9,458.24,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
10,459.25,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
11,460.15,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
12,461.21,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
13,462.39,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
14,463.35,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
15,464.05,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
16,464.53,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
17,464.9,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
18,465.44,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
19,466.25,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
20,467.28,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
21,468.41,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
22,469.49,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
23,470.14,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
24,470.47,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
25,470.8,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
26,471.39,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
27,472.1,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
28,472.98,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
29,474.25,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
30,474.89,0.692913473,Fang Rongxiang,J,E,4,su4,4_5_249
1,407.37,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
2,405.93,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
3,403.57,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
4,401.06,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
5,398.47,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
6,394.83,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
7,390.73,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
8,386.42,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
9,382.32,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
10,378.73,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
11,376.75,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
12,375.79,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
13,375.57,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
14,375.79,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
15,376.18,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
16,376.62,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
17,376.96,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
18,377.27,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
19,377.66,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
20,378.41,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
21,379.59,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
22,381.04,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
23,382.68,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
24,384.31,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
25,385.82,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
26,387.12,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
27,388.19,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
28,389.27,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
29,390.36,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
30,390.78,0.382211505,Fang Rongxiang,J,E,2,yang2,2_5_136
1,527.39,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
2,519.79,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
3,483.58,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
4,467.86,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
5,447.27,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
6,433.3,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
7,453.6,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
8,472.36,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
9,492.15,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
10,504.17,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
11,494.77,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
12,467.57,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
13,439.72,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
14,420.24,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
15,407.27,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
16,416.36,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
17,434.92,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
18,463.14,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
19,480.42,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
20,496.43,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
21,517.2,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
22,524.45,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
23,524.82,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
24,527.08,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
25,510.62,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
26,491.11,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
27,431.43,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
28,368.9,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
29,293.01,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
30,219.76,2.635594199,Zheng Ziru,LD,X,3,hao3,3_11_8
1,989,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
2,987.86,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
3,984,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
4,978.13,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
5,979.61,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
6,982.25,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
7,986.84,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
8,994.65,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
9,1004.2,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
10,1006.8,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
11,1008.3,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
12,1006.2,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
13,1001.1,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
14,986.48,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
15,977.61,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
16,971.66,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
17,971.2,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
18,972.92,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
19,985.11,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
20,991.89,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
21,993.25,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
22,988.49,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
23,976.76,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
24,960.07,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
25,939.9,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
26,921.09,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
27,904.72,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
28,895.93,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
29,889.97,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
30,890.31,0.646135699,Zheng Ziru,LD,E,2,nian2,2_9_32
1,567.05,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
2,570.24,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
3,581.28,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
4,591.61,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
5,602.31,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
6,613.84,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
7,623.97,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
8,633.68,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
9,641.9,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
10,648.79,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
11,655.33,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
12,661.33,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
13,667.42,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
14,673.23,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
15,678.51,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
16,680.68,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
17,677,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
18,664.95,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
19,646.53,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
20,624.53,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
21,602.43,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
22,584.05,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
23,570.98,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
24,563.68,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
25,559.64,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
26,557.17,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
27,555.75,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
28,555.82,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
29,555.9,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
30,556.33,1.325703348,Jin Xuebin,XS,X,2,yun2,2_19_65
1,797.3,0.544918626,Du Peng,LS,E,4,da4,4_12_66
2,797.15,0.544918626,Du Peng,LS,E,4,da4,4_12_66
3,796.01,0.544918626,Du Peng,LS,E,4,da4,4_12_66
4,795.28,0.544918626,Du Peng,LS,E,4,da4,4_12_66
5,794.18,0.544918626,Du Peng,LS,E,4,da4,4_12_66
6,793.44,0.544918626,Du Peng,LS,E,4,da4,4_12_66
7,792.98,0.544918626,Du Peng,LS,E,4,da4,4_12_66
8,792.71,0.544918626,Du Peng,LS,E,4,da4,4_12_66
9,793.26,0.544918626,Du Peng,LS,E,4,da4,4_12_66
10,794.55,0.544918626,Du Peng,LS,E,4,da4,4_12_66
11,796.3,0.544918626,Du Peng,LS,E,4,da4,4_12_66
12,799.16,0.544918626,Du Peng,LS,E,4,da4,4_12_66
13,777.33,0.544918626,Du Peng,LS,E,4,da4,4_12_66
14,730.15,0.544918626,Du Peng,LS,E,4,da4,4_12_66
15,684.77,0.544918626,Du Peng,LS,E,4,da4,4_12_66
16,640.18,0.544918626,Du Peng,LS,E,4,da4,4_12_66
17,595.39,0.544918626,Du Peng,LS,E,4,da4,4_12_66
18,575.89,0.544918626,Du Peng,LS,E,4,da4,4_12_66
19,581.46,0.544918626,Du Peng,LS,E,4,da4,4_12_66
20,585.08,0.544918626,Du Peng,LS,E,4,da4,4_12_66
21,587.38,0.544918626,Du Peng,LS,E,4,da4,4_12_66
22,589.01,0.544918626,Du Peng,LS,E,4,da4,4_12_66
23,589.82,0.544918626,Du Peng,LS,E,4,da4,4_12_66
24,589.82,0.544918626,Du Peng,LS,E,4,da4,4_12_66
25,589.41,0.544918626,Du Peng,LS,E,4,da4,4_12_66
26,588.6,0.544918626,Du Peng,LS,E,4,da4,4_12_66
27,587.51,0.544918626,Du Peng,LS,E,4,da4,4_12_66
28,586.29,0.544918626,Du Peng,LS,E,4,da4,4_12_66
29,585.23,0.544918626,Du Peng,LS,E,4,da4,4_12_66
30,584.67,0.544918626,Du Peng,LS,E,4,da4,4_12_66
1,453.84,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
2,453.8,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
3,454.02,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
4,454.18,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
5,454.34,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
6,454.34,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
7,454.08,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
8,453.5,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
9,452.61,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
10,451.36,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
11,449.75,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
12,447.22,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
13,442.7,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
14,435.84,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
15,427.83,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
16,423.07,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
17,424,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
18,427.38,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
19,433.35,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
20,441.15,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
21,446.48,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
22,447.46,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
23,448.6,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
24,449.48,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
25,450.05,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
26,450.31,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
27,450.47,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
28,450.42,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
29,450.57,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
30,450.96,0.529110794,Chen Junjie,J,X,4,jun4,4_6_66
1,607.4,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
2,611.77,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
3,620.41,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
4,628.78,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
5,637.02,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
6,644.33,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
7,650.58,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
8,655.38,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
9,658.86,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
10,660.91,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
11,661.67,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
12,661.14,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
13,659.47,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
14,656.51,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
15,652.96,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
16,648.46,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
17,643.4,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
18,638,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
19,631.57,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
20,624.62,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
21,618.43,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
22,612.73,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
23,606.93,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
24,602.8,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
25,599.12,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
26,595.52,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
27,592.9,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
28,591.74,0.470687138,Du Zhenjie,LS,E,2,niang2,2_13_85
