1st_norm,2nd_norm,3rd_norm,pitch,pitch_con,tone,sort
-16.788495235020875,29.24342475218574,-35.07170629896737,113.14940242605695,zhong_4_315,4,315
-28.441696877184995,58.70635485319388,-28.617127640680994,114.47723730207822,zhong_2_252,2,252
-18.13424313153542,35.092942041269154,-52.67318536630371,139.8979468045253,zhong_4_314,4,314
-18.42912451801283,12.511892946265489,9.602377072829865,115.91391736473064,zhong_1_249,1,249
-22.337154321784755,45.58445782691227,-21.576703965600423,131.73796817142153,zhong_4_153,4,153
0.8654100247062622,-1.1035224970586917,-4.220273657647609,101.72298579999999,zhong_3_18,3,18
21.977837687494404,-23.464186277975422,7.705609198333559,117.61645824660258,zhong_2_310,2,310
57.44481618484286,-93.41903945634888,60.63405496314248,138.06282920550004,zhong_4_236,4,236
-29.505500726795027,59.8089756559787,-32.68296845462554,135.0980083582612,zhong_1_261,1,261
-6.539968431333263,21.295105211390158,-20.256279135081982,144.12209095713206,zhong_3_235,3,235
33.7445606843374,-39.87182745540785,-12.851534492597153,118.25767170612819,zhong_3_139,3,139
-1996.6465115084925,-398.7512938437734,2487.353436301001,30.647320276232854,zhong_3_136,3,136
15.238946409982361,-27.46311065217841,5.077632542195924,113.6768952000001,zhong_3_230,3,230
-13.141638213923835,29.31268126094868,-1.153259459277994,104.85572637812483,zhong_2_270,2,270
-11.340083388770953,38.114600260009844,-46.20960180024535,123.7764462009567,zhong_3_4,3,4
-32.412236749036474,48.758032018757,8.233412761045416,95.21802544189686,zhong_2_147,2,147
-18.543564423852796,15.101276877699455,0.6927404451765093,121.72705871058287,zhong_2_308,2,308
54.98371986504302,-84.8908710717204,22.74509206654556,128.87804848624984,zhong_3_238,3,238
-26.533260586910124,28.518013763789202,6.489573478458383,118.51525461587663,zhong_2_265,2,265
-36.52310318393041,32.870593766907604,18.2053261209825,127.96255220398422,zhong_1_96,1,96
17.665655850971905,-32.174573533598995,-1.1413817968227762,112.33114563646978,zhong_4_301,4,301
186.6513457769131,-332.41912750455333,141.84724125330948,120.0884006744438,zhong_4_309,4,309
22.472633224866915,-55.709829073986846,4.226288990657084,132.98485133493583,zhong_4_144,4,144
-76.78737572410927,139.49222797813218,-75.90243091147921,142.30152849577613,zhong_4_142,4,142
9.298496398954914,-3.2978731232757794,-5.3314808814196795,129.74687641534462,zhong_4_143,4,143
5.55222463860513,-8.199431916224205,-8.860549747550587,100.76577305295338,zhong_3_100,3,100
