1st,2nd,3rd,4th,speaker,pitch_con,syl,tone,prevsyl
0.0039809759806724125,-0.12654387890662702,-1.0015746109586354,124.23284188023446,s3,_HHCC5_s3_2,2,3,3
-0.002005918402783264,0.015614259976997924,2.035315862444968,87.93907920807952,s3,_HHCD1_s3_2,2,4,3
-0.0034373116217046107,0.0959016015225048,0.9636156769495148,87.91566202620905,s3,_HHCD2_s3_2,2,4,3
-0.0019795642602712846,0.028008070084727506,1.6264881998408713,87.06198987333515,s3,_HHCD3_s3_2,2,4,3
-0.003501608142336754,0.10232061578257086,0.9144039694059484,86.07864102629301,s3,_HHCD4_s3_2,2,4,3
-0.0031107667073731523,0.054820159928962775,1.837210036547879,82.19362663528844,s3,_HHCD5_s3_2,2,4,3
-0.0010535441886966798,0.05595411745564809,-0.5175007043831464,111.4369476065316,s3,_HHDA1_s3_2,2,1,4
-0.0003118417672975509,0.015388972806123476,-0.05138585680746786,111.66517653224953,s3,_HHDA2_s3_2,2,1,4
-0.0009657080108260823,0.046678033646249346,-0.30664628240847636,108.69426589118412,s3,_HHDA3_s3_2,2,1,4
-0.0009373128924893654,0.04316707997409841,-0.3434134396157126,113.13787927149063,s3,_HHDA4_s3_2,2,1,4
-0.0013573271428363879,0.05557995689846667,-0.1333119861371856,104.42440719128619,s3,_HHDA5_s3_2,2,1,4
-0.0009021457710010053,0.09370842280609946,-1.941173824993177,108.89291542616158,s3,_HHDB1_s3_2,2,2,4
-0.0002857957494415189,0.0646755315249498,-1.884791130244554,112.899698522277,s3,_HHDB2_s3_2,2,2,4
0.0002744941357743816,0.03444295539197738,-1.6302637650907028,113.9942453712738,s3,_HHDB3_s3_2,2,2,4
0.0005288430432484152,0.022963538536074288,-1.524729218564945,114.87805548092426,s3,_HHDB4_s3_2,2,2,4
-0.0007584389685415818,0.08045477764817907,-1.9696336674587056,107.78426358125559,s3,_HHDB5_s3_2,2,2,4
0.0023625038664960344,-0.07761255225030288,-0.6045269492564499,111.9321561339253,s3,_HHDC1_s3_2,2,3,4
0.0004026716171899637,0.019266284505795,-1.9623988297580914,116.53722117494401,s3,_HHDC2_s3_2,2,3,4
0.0013636474680184501,-0.031048136860526317,-1.0867928649661136,110.895645023441,s3,_HHDC3_s3_2,2,3,4
0.0010091281568660395,-0.007242123074016567,-1.4912671379307467,110.87052390514216,s3,_HHDC4_s3_2,2,3,4
0.0007585079794772496,-7.897405771984455e-05,-1.4107313170724378,108.71982937039853,s3,_HHDC5_s3_2,2,3,4
-0.0006781845236602008,-0.00042989499244383995,0.5355379602535203,117.48994664546993,s3,_HHDD1_s3_2,2,4,4
-0.0009992302614499793,0.008515640801452616,0.40989094378036667,117.01474442154722,s3,_HHDD2_s3_2,2,4,4
-0.00014703659589813308,-0.024773115603128216,0.7534923059372421,114.0246544571611,s3,_HHDD3_s3_2,2,4,4
-0.0003018441207355813,-0.008865533992322955,0.4261017786436729,116.56835122780522,s3,_HHDD4_s3_2,2,4,4
-7.050011642350028e-05,-0.024778405640753082,0.6301710226833745,116.30048438864074,s3,_HHDD5_s3_2,2,4,4
-3.3301234989246796e-05,-0.001337597701714908,0.07221595900055888,125.44789916566681,s3,_HLAA1_s3_2,2,1,1
-8.880933612331348e-05,0.0035639984447463652,-0.05722676448816897,123.28021491983948,s3,_HLAA2_s3_2,2,1,1
-0.0004832888651844145,0.027212101718997725,-0.4305550446842687,125.08693098665202,s3,_HLAA3_s3_2,2,1,1
5.073782916296156e-05,0.001152327675210647,-0.10408643067939866,126.57465815620138,s3,_HLAA4_s3_2,2,1,1
-0.000569480140056202,0.019848949501946118,-0.015434698885291082,124.42579108748039,s3,_HLAA5_s3_2,2,1,1
0.0030648333517709313,-0.09463681262985389,-0.3689420198485741,126.04697605193957,s3,_HLAB1_s3_2,2,2,1
0.002547114755311692,-0.07997672282547419,-0.5820213430471919,126.50801169215109,s3,_HLAB2_s3_2,2,2,1
0.0016674053984802042,-0.014194076715111496,-1.9307727948861764,133.31144582923565,s3,_HLAB3_s3_2,2,2,1
0.0016967055730732602,-0.017300635312246335,-1.7126863266050973,127.71417753636312,s3,_HLAB4_s3_2,2,2,1
0.0008593605926743594,0.047989648984023484,-2.848144701251462,131.2070008535658,s3,_HLAB5_s3_2,2,2,1
0.006953673679509156,-0.3000762159586291,1.3453136834477963,128.00149041145826,s3,_HLAC1_s3_2,2,3,1
0.0034237929217711092,-0.13880698799955296,-0.3347683692990925,127.6107898453298,s3,_HLAC2_s3_2,2,3,1
0.003519275907498357,-0.1235260426876596,-0.7735317934827891,127.23321586074954,s3,_HLAC3_s3_2,2,3,1
0.004145370352810444,-0.14734805478925697,-0.6799904201479996,129.76522848216024,s3,_HLAC4_s3_2,2,3,1
0.004695403215205701,-0.1937029646417388,0.2992465039250757,125.46710589115429,s3,_HLAC5_s3_2,2,3,1
-7.984869428749422e-05,-0.044976099161127145,0.7873532308704382,126.61482573453392,s3,_HLAD1_s3_2,2,4,1
-0.0012473382773321331,0.03451696302998135,-0.31196842943055436,124.6336281950958,s3,_HLAD2_s3_2,2,4,1
-0.0007397650425822565,-0.0019649527878224833,0.309060781700526,125.66539846834888,s3,_HLAD3_s3_2,2,4,1
-3.569667577864371e-05,-0.035436710067017194,0.5631274698511511,127.18683932743664,s3,_HLAD4_s3_2,2,4,1
-9.652567534356634e-05,-0.019709423473471033,0.33940416760786607,126.26194290850579,s3,_HLAD5_s3_2,2,4,1
0.0006756007967840821,-0.04362960161873051,0.9024294910587032,115.32945624927203,s3,_HLBA1_s3_2,2,1,2
0.00018939164172932906,-0.009286173319995159,0.19403131199503157,118.24488661766466,s3,_HLBA2_s3_2,2,1,2
0.0006867052332277203,-0.03963918216401515,0.8131246466882613,114.4132365198686,s3,_HLBA3_s3_2,2,1,2
0.00012953627504494328,-0.019402146778864048,0.7563223498150528,110.9573052019523,s3,_HLBA4_s3_2,2,1,2
-6.940707968793015e-05,-0.012949716561137355,0.8481455525416242,110.728781061974,s3,_HLBA5_s3_2,2,1,2
0.0015361448166858695,-0.040558691556240756,-0.5623303763256041,123.45107476892537,s3,_HLBB1_s3_2,2,2,2
0.001209903398315418,-0.030373790963527273,-0.5451811497637892,120.25564796665203,s3,_HLBB2_s3_2,2,2,2
0.001708930789783537,-0.052487026250101536,-0.27654209822146003,118.53729850155815,s3,_HLBB3_s3_2,2,2,2
0.0013232482435980356,-0.045574978307148094,-0.06829168937364177,117.97417907936143,s3,_HLBB4_s3_2,2,2,2
0.0010584888230110248,-0.001683155457225054,-1.2002695383388888,121.9271732040029,s3,_HLBB5_s3_2,2,2,2
0.006830726242591338,-0.299243951654196,1.743610732390809,122.02727705314621,s3,_HLBC1_s3_2,2,3,2
0.005044055421027528,-0.20603472852189475,0.5943919201330105,121.29738861869966,s3,_HLBC2_s3_2,2,3,2
0.005584506821978546,-0.2360962289568668,0.9666077264516564,121.50571083449486,s3,_HLBC3_s3_2,2,3,2
0.004517081526180542,-0.19421635722062322,0.5216387805135592,125.71330607146002,s3,_HLBC4_s3_2,2,3,2
0.005120350783829313,-0.22698040373934925,1.153853458377724,119.41774865588046,s3,_HLBC5_s3_2,2,3,2
0.002241109060213394,-0.1400421819377348,2.2045531822880453,110.60706784709004,s3,_HLBD1_s3_2,2,4,2
0.0011800402721676322,-0.0960715861286026,1.9286556111188689,109.95696133754056,s3,_HLBD2_s3_2,2,4,2
