"Syllable1","Syllable2","time","f0_norm","speaker","pitch_con","syl","tone","prev"
"4","4",12,3.02576204333333,"s3","_HLDD1_s3_2","2","4","4"
"4","4",13,3.33310344333333,"s3","_HLDD1_s3_2","2","4","4"
"4","4",14,3.47149954333334,"s3","_HLDD1_s3_2","2","4","4"
"4","4",15,3.39330614333333,"s3","_HLDD1_s3_2","2","4","4"
"4","4",16,3.17095944333333,"s3","_HLDD1_s3_2","2","4","4"
"4","4",17,2.76381964333333,"s3","_HLDD1_s3_2","2","4","4"
"4","4",18,2.19514374333333,"s3","_HLDD1_s3_2","2","4","4"
"4","4",19,1.55493254333334,"s3","_HLDD1_s3_2","2","4","4"
"4","4",20,0.845904343333331,"s3","_HLDD1_s3_2","2","4","4"
"4","4",21,0.0601479433333338,"s3","_HLDD1_s3_2","2","4","4"
"4","4",22,-0.771239956666662,"s3","_HLDD1_s3_2","2","4","4"
"4","4",23,-1.65198335666666,"s3","_HLDD1_s3_2","2","4","4"
"4","4",24,-2.67368255666666,"s3","_HLDD1_s3_2","2","4","4"
"4","4",25,-3.78463805666667,"s3","_HLDD1_s3_2","2","4","4"
"4","4",26,-4.95922825666666,"s3","_HLDD1_s3_2","2","4","4"
"4","4",27,-4.87969595666667,"s3","_HLDD1_s3_2","2","4","4"
"4","4",28,-5.18822675666667,"s3","_HLDD1_s3_2","2","4","4"
"4","4",29,-5.85323825666667,"s3","_HLDD1_s3_2","2","4","4"
"4","4",30,-6.95346385666667,"s3","_HLDD1_s3_2","2","4","4"
"4","4",1,-2.00241730033333,"s1","_HLDD2_s1_2","2","4","4"
"4","4",2,-1.94373350033334,"s1","_HLDD2_s1_2","2","4","4"
"4","4",3,-1.76112340033333,"s1","_HLDD2_s1_2","2","4","4"
"4","4",4,-1.42929430033334,"s1","_HLDD2_s1_2","2","4","4"
"4","4",5,-0.920767000333342,"s1","_HLDD2_s1_2","2","4","4"
"4","4",6,-0.187753500333343,"s1","_HLDD2_s1_2","2","4","4"
"4","4",7,0.756102199666657,"s1","_HLDD2_s1_2","2","4","4"
"4","4",8,1.81407339966667,"s1","_HLDD2_s1_2","2","4","4"
"4","4",9,2.95821739966667,"s1","_HLDD2_s1_2","2","4","4"
"4","4",10,4.14430569966666,"s1","_HLDD2_s1_2","2","4","4"
"4","4",11,5.27156829966665,"s1","_HLDD2_s1_2","2","4","4"
"4","4",12,6.26579589966666,"s1","_HLDD2_s1_2","2","4","4"
"4","4",13,7.08032059966666,"s1","_HLDD2_s1_2","2","4","4"
"4","4",14,7.63541619966666,"s1","_HLDD2_s1_2","2","4","4"
"4","4",15,7.85975049966666,"s1","_HLDD2_s1_2","2","4","4"
"4","4",16,7.65368339966666,"s1","_HLDD2_s1_2","2","4","4"
"4","4",17,7.02288519966666,"s1","_HLDD2_s1_2","2","4","4"
"4","4",18,6.04835559966666,"s1","_HLDD2_s1_2","2","4","4"
"4","4",19,4.75569799966667,"s1","_HLDD2_s1_2","2","4","4"
"4","4",20,3.17601869966666,"s1","_HLDD2_s1_2","2","4","4"
"4","4",21,1.32616099966666,"s1","_HLDD2_s1_2","2","4","4"
"4","4",22,-0.694450100333341,"s1","_HLDD2_s1_2","2","4","4"
"4","4",23,-2.79812270033334,"s1","_HLDD2_s1_2","2","4","4"
"4","4",24,-4.90684070033333,"s1","_HLDD2_s1_2","2","4","4"
"4","4",25,-6.93453800033333,"s1","_HLDD2_s1_2","2","4","4"
"4","4",26,-8.73852580033333,"s1","_HLDD2_s1_2","2","4","4"
"4","4",27,-9.32589590033334,"s1","_HLDD2_s1_2","2","4","4"
"4","4",28,-9.76794177033334,"s1","_HLDD2_s1_2","2","4","4"
"4","4",29,-10.5919798103333,"s1","_HLDD2_s1_2","2","4","4"
"4","4",30,-11.7649683103333,"s1","_HLDD2_s1_2","2","4","4"
"4","4",1,3.09088383666666,"s2","_HLDD2_s2_2","2","4","4"
"4","4",2,3.77334653666666,"s2","_HLDD2_s2_2","2","4","4"
"4","4",3,4.51924333666666,"s2","_HLDD2_s2_2","2","4","4"
"4","4",4,5.41413893666666,"s2","_HLDD2_s2_2","2","4","4"
"4","4",5,6.31160803666667,"s2","_HLDD2_s2_2","2","4","4"
"4","4",6,7.21081293666667,"s2","_HLDD2_s2_2","2","4","4"
"4","4",7,7.88962313666667,"s2","_HLDD2_s2_2","2","4","4"
"4","4",8,8.47739093666667,"s2","_HLDD2_s2_2","2","4","4"
"4","4",9,8.79414183666667,"s2","_HLDD2_s2_2","2","4","4"
"4","4",10,8.91032493666667,"s2","_HLDD2_s2_2","2","4","4"
"4","4",11,8.82027633666668,"s2","_HLDD2_s2_2","2","4","4"
"4","4",12,8.45305243666667,"s2","_HLDD2_s2_2","2","4","4"
"4","4",13,7.98061343666667,"s2","_HLDD2_s2_2","2","4","4"
"4","4",14,7.18294573666667,"s2","_HLDD2_s2_2","2","4","4"
"4","4",15,6.24780493666667,"s2","_HLDD2_s2_2","2","4","4"
"4","4",16,5.09661033666667,"s2","_HLDD2_s2_2","2","4","4"
"4","4",17,3.73371723666666,"s2","_HLDD2_s2_2","2","4","4"
"4","4",18,2.27458383666666,"s2","_HLDD2_s2_2","2","4","4"
"4","4",19,0.45142053666666,"s2","_HLDD2_s2_2","2","4","4"
"4","4",20,-1.45399956333333,"s2","_HLDD2_s2_2","2","4","4"
"4","4",21,-3.55318776333333,"s2","_HLDD2_s2_2","2","4","4"
"4","4",22,-5.76121296333334,"s2","_HLDD2_s2_2","2","4","4"
"4","4",23,-8.04699196333333,"s2","_HLDD2_s2_2","2","4","4"
"4","4",24,-10.4237075633333,"s2","_HLDD2_s2_2","2","4","4"
"4","4",25,-12.3872363633333,"s2","_HLDD2_s2_2","2","4","4"
"4","4",26,-12.4196461633333,"s2","_HLDD2_s2_2","2","4","4"
"4","4",27,-12.9904432633333,"s2","_HLDD2_s2_2","2","4","4"
"4","4",28,-14.1465630633333,"s2","_HLDD2_s2_2","2","4","4"
"4","4",29,-15.8599302633333,"s2","_HLDD2_s2_2","2","4","4"
"4","4",30,-17.5896203633333,"s2","_HLDD2_s2_2","2","4","4"
"4","4",1,3.1375939,"s3","_HLDD2_s3_2","2","4","4"
"4","4",2,2.98725039999999,"s3","_HLDD2_s3_2","2","4","4"
"4","4",3,2.87899589999999,"s3","_HLDD2_s3_2","2","4","4"
"4","4",4,2.808194,"s3","_HLDD2_s3_2","2","4","4"
"4","4",5,2.7667987,"s3","_HLDD2_s3_2","2","4","4"
"4","4",6,2.7314688,"s3","_HLDD2_s3_2","2","4","4"
"4","4",7,2.7013378,"s3","_HLDD2_s3_2","2","4","4"
"4","4",8,2.6788403,"s3","_HLDD2_s3_2","2","4","4"
"4","4",9,2.65954809999999,"s3","_HLDD2_s3_2","2","4","4"
"4","4",10,2.6427324,"s3","_HLDD2_s3_2","2","4","4"
"4","4",11,2.6290901,"s3","_HLDD2_s3_2","2","4","4"
"4","4",12,2.6143886,"s3","_HLDD2_s3_2","2","4","4"
"4","4",13,2.59476239999999,"s3","_HLDD2_s3_2","2","4","4"
"4","4",14,2.5688293,"s3","_HLDD2_s3_2","2","4","4"
"4","4",15,2.5070583,"s3","_HLDD2_s3_2","2","4","4"
"4","4",16,2.3964895,"s3","_HLDD2_s3_2","2","4","4"
"4","4",17,2.23155060000001,"s3","_HLDD2_s3_2","2","4","4"
"4","4",18,1.9386208,"s3","_HLDD2_s3_2","2","4","4"
"4","4",19,1.5075782,"s3","_HLDD2_s3_2","2","4","4"
"4","4",20,0.938704599999994,"s3","_HLDD2_s3_2","2","4","4"
"4","4",21,0.121137300000001,"s3","_HLDD2_s3_2","2","4","4"
"4","4",22,-0.938759300000001,"s3","_HLDD2_s3_2","2","4","4"
"4","4",23,-2.17994900000001,"s3","_HLDD2_s3_2","2","4","4"
"4","4",24,-3.65094860000001,"s3","_HLDD2_s3_2","2","4","4"
"4","4",25,-5.3398985,"s3","_HLDD2_s3_2","2","4","4"
"4","4",26,-6.32658619999999,"s3","_HLDD2_s3_2","2","4","4"
"4","4",27,-6.2773735,"s3","_HLDD2_s3_2","2","4","4"
"4","4",28,-7.15193720000001,"s3","_HLDD2_s3_2","2","4","4"
"4","4",29,-8.38263120000001,"s3","_HLDD2_s3_2","2","4","4"
"4","4",30,-9.79288649999999,"s3","_HLDD2_s3_2","2","4","4"
"4","4",1,-3.07437134,"s1","_HLDD3_s1_2","2","4","4"
"4","4",2,-2.71998444,"s1","_HLDD3_s1_2","2","4","4"
"4","4",3,-2.28625174,"s1","_HLDD3_s1_2","2","4","4"
"4","4",4,-1.77160554000001,"s1","_HLDD3_s1_2","2","4","4"
"4","4",5,-1.04779044,"s1","_HLDD3_s1_2","2","4","4"
"4","4",6,-0.269173240000001,"s1","_HLDD3_s1_2","2","4","4"
"4","4",7,0.565368559999996,"s1","_HLDD3_s1_2","2","4","4"
"4","4",8,1.39500896,"s1","_HLDD3_s1_2","2","4","4"
"4","4",9,2.17374536,"s1","_HLDD3_s1_2","2","4","4"
"4","4",10,2.89645025999999,"s1","_HLDD3_s1_2","2","4","4"
"4","4",11,3.40603125999999,"s1","_HLDD3_s1_2","2","4","4"
"4","4",12,3.81072866,"s1","_HLDD3_s1_2","2","4","4"
"4","4",13,4.10251375999999,"s1","_HLDD3_s1_2","2","4","4"
"4","4",14,4.20967965999999,"s1","_HLDD3_s1_2","2","4","4"
"4","4",15,4.22353386,"s1","_HLDD3_s1_2","2","4","4"
"4","4",16,4.13502975999999,"s1","_HLDD3_s1_2","2","4","4"
"4","4",17,3.87020296,"s1","_HLDD3_s1_2","2","4","4"
"4","4",18,3.49140276,"s1","_HLDD3_s1_2","2","4","4"
"4","4",19,2.98239796,"s1","_HLDD3_s1_2","2","4","4"
"4","4",20,2.21978256,"s1","_HLDD3_s1_2","2","4","4"
"4","4",21,1.32160245999999,"s1","_HLDD3_s1_2","2","4","4"
"4","4",22,0.26877635999999,"s1","_HLDD3_s1_2","2","4","4"
"4","4",23,-1.03377954,"s1","_HLDD3_s1_2","2","4","4"
"4","4",24,-2.40575784000001,"s1","_HLDD3_s1_2","2","4","4"
"4","4",25,-3.84636394,"s1","_HLDD3_s1_2","2","4","4"
"4","4",26,-3.96995714000001,"s1","_HLDD3_s1_2","2","4","4"
"4","4",27,-4.29325964,"s1","_HLDD3_s1_2","2","4","4"
"4","4",28,-5.05236394000001,"s1","_HLDD3_s1_2","2","4","4"
"4","4",29,-6.27504764,"s1","_HLDD3_s1_2","2","4","4"
"4","4",30,-7.02654874000001,"s1","_HLDD3_s1_2","2","4","4"
"4","4",1,3.42813147999999,"s2","_HLDD3_s2_2","2","4","4"
"4","4",2,3.84489787999999,"s2","_HLDD3_s2_2","2","4","4"
"4","4",3,4.28130427999999,"s2","_HLDD3_s2_2","2","4","4"
"4","4",4,4.78305787999999,"s2","_HLDD3_s2_2","2","4","4"
"4","4",5,5.31643347999999,"s2","_HLDD3_s2_2","2","4","4"
"4","4",6,5.88660548,"s2","_HLDD3_s2_2","2","4","4"
"4","4",7,6.40641268,"s2","_HLDD3_s2_2","2","4","4"
"4","4",8,6.90393737999999,"s2","_HLDD3_s2_2","2","4","4"
"4","4",9,7.24952648,"s2","_HLDD3_s2_2","2","4","4"
"4","4",10,7.54367398000001,"s2","_HLDD3_s2_2","2","4","4"
"4","4",11,7.62590188,"s2","_HLDD3_s2_2","2","4","4"
"4","4",12,7.57243838000001,"s2","_HLDD3_s2_2","2","4","4"
"4","4",13,7.30364138,"s2","_HLDD3_s2_2","2","4","4"
"4","4",14,6.80296027999999,"s2","_HLDD3_s2_2","2","4","4"
"4","4",15,6.15873418,"s2","_HLDD3_s2_2","2","4","4"
"4","4",16,5.13300908000001,"s2","_HLDD3_s2_2","2","4","4"
"4","4",17,4.00797278,"s2","_HLDD3_s2_2","2","4","4"
"4","4",18,2.52191388,"s2","_HLDD3_s2_2","2","4","4"
"4","4",19,0.92587327999999,"s2","_HLDD3_s2_2","2","4","4"
"4","4",20,-0.913904720000005,"s2","_HLDD3_s2_2","2","4","4"
"4","4",21,-2.97102572,"s2","_HLDD3_s2_2","2","4","4"
"4","4",22,-5.21178912000001,"s2","_HLDD3_s2_2","2","4","4"
"4","4",23,-7.67076492000001,"s2","_HLDD3_s2_2","2","4","4"
"4","4",24,-10.18255562,"s2","_HLDD3_s2_2","2","4","4"
"4","4",25,-10.03874302,"s2","_HLDD3_s2_2","2","4","4"
"4","4",26,-10.23562732,"s2","_HLDD3_s2_2","2","4","4"
"4","4",27,-11.53973112,"s2","_HLDD3_s2_2","2","4","4"
"4","4",28,-13.27197332,"s2","_HLDD3_s2_2","2","4","4"
"4","4",29,-15.49405222,"s2","_HLDD3_s2_2","2","4","4"
"4","4",30,-16.16625902,"s2","_HLDD3_s2_2","2","4","4"
"4","4",1,0.442737429999994,"s3","_HLDD3_s3_2","2","4","4"
"4","4",2,0.579984330000002,"s3","_HLDD3_s3_2","2","4","4"
"4","4",3,0.761926430000003,"s3","_HLDD3_s3_2","2","4","4"
"4","4",4,1.02128682999999,"s3","_HLDD3_s3_2","2","4","4"
"4","4",5,1.36373972999999,"s3","_HLDD3_s3_2","2","4","4"
"4","4",6,1.74179452999999,"s3","_HLDD3_s3_2","2","4","4"
"4","4",7,2.16754263,"s3","_HLDD3_s3_2","2","4","4"
"4","4",8,2.56663352999999,"s3","_HLDD3_s3_2","2","4","4"
"4","4",9,2.93493753,"s3","_HLDD3_s3_2","2","4","4"
"4","4",10,3.17318763,"s3","_HLDD3_s3_2","2","4","4"
"4","4",11,3.34336363,"s3","_HLDD3_s3_2","2","4","4"
"4","4",12,3.34359993,"s3","_HLDD3_s3_2","2","4","4"
"4","4",13,3.22721682999999,"s3","_HLDD3_s3_2","2","4","4"
"4","4",14,3.01997962999999,"s3","_HLDD3_s3_2","2","4","4"
"4","4",15,2.67083002999999,"s3","_HLDD3_s3_2","2","4","4"
"4","4",16,2.27857492999999,"s3","_HLDD3_s3_2","2","4","4"
"4","4",17,1.80925042999999,"s3","_HLDD3_s3_2","2","4","4"
"4","4",18,1.31828852999999,"s3","_HLDD3_s3_2","2","4","4"
"4","4",19,0.81474643,"s3","_HLDD3_s3_2","2","4","4"
"4","4",20,0.257559430000001,"s3","_HLDD3_s3_2","2","4","4"
"4","4",21,-0.368003770000001,"s3","_HLDD3_s3_2","2","4","4"
"4","4",22,-1.09954857000001,"s3","_HLDD3_s3_2","2","4","4"
"4","4",23,-1.99284107,"s3","_HLDD3_s3_2","2","4","4"
"4","4",24,-2.96877137,"s3","_HLDD3_s3_2","2","4","4"
"4","4",25,-4.16365647000001,"s3","_HLDD3_s3_2","2","4","4"
"4","4",26,-4.73836517000001,"s3","_HLDD3_s3_2","2","4","4"
"4","4",27,-4.66810077000001,"s3","_HLDD3_s3_2","2","4","4"
"4","4",28,-5.29705327000001,"s3","_HLDD3_s3_2","2","4","4"
"4","4",29,-6.15229217000001,"s3","_HLDD3_s3_2","2","4","4"
"4","4",30,-7.38854777,"s3","_HLDD3_s3_2","2","4","4"
"4","4",1,-2.80813362333333,"s1","_HLDD4_s1_2","2","4","4"
"4","4",2,-2.12289112333333,"s1","_HLDD4_s1_2","2","4","4"
"4","4",3,-1.32131932333334,"s1","_HLDD4_s1_2","2","4","4"
"4","4",4,-0.397276723333334,"s1","_HLDD4_s1_2","2","4","4"
"4","4",5,0.661966776666659,"s1","_HLDD4_s1_2","2","4","4"
"4","4",6,1.69685997666666,"s1","_HLDD4_s1_2","2","4","4"
"4","4",7,2.69916557666666,"s1","_HLDD4_s1_2","2","4","4"
"4","4",8,3.49605897666666,"s1","_HLDD4_s1_2","2","4","4"
"4","4",9,4.16864397666666,"s1","_HLDD4_s1_2","2","4","4"
"4","4",10,4.69465837666667,"s1","_HLDD4_s1_2","2","4","4"
"4","4",11,4.98847107666666,"s1","_HLDD4_s1_2","2","4","4"
"4","4",12,5.18983237666666,"s1","_HLDD4_s1_2","2","4","4"
"4","4",13,5.28608397666666,"s1","_HLDD4_s1_2","2","4","4"
"4","4",14,5.23831417666666,"s1","_HLDD4_s1_2","2","4","4"
"4","4",15,5.10460687666667,"s1","_HLDD4_s1_2","2","4","4"
"4","4",16,4.85965967666667,"s1","_HLDD4_s1_2","2","4","4"
"4","4",17,4.41887017666666,"s1","_HLDD4_s1_2","2","4","4"
"4","4",18,3.82402767666666,"s1","_HLDD4_s1_2","2","4","4"
"4","4",19,3.00528267666667,"s1","_HLDD4_s1_2","2","4","4"
"4","4",20,1.88664707666666,"s1","_HLDD4_s1_2","2","4","4"
"4","4",21,0.598690876666666,"s1","_HLDD4_s1_2","2","4","4"
"4","4",22,-0.918986523333345,"s1","_HLDD4_s1_2","2","4","4"
"4","4",23,-2.65358512333334,"s1","_HLDD4_s1_2","2","4","4"
"4","4",24,-4.43834992333333,"s1","_HLDD4_s1_2","2","4","4"
"4","4",25,-6.22884382333334,"s1","_HLDD4_s1_2","2","4","4"
"4","4",26,-6.67052382333334,"s1","_HLDD4_s1_2","2","4","4"
"4","4",27,-6.98849992333334,"s1","_HLDD4_s1_2","2","4","4"
"4","4",28,-7.88287872333333,"s1","_HLDD4_s1_2","2","4","4"
"4","4",29,-9.17015702333335,"s1","_HLDD4_s1_2","2","4","4"
"4","4",30,-10.2163946233333,"s1","_HLDD4_s1_2","2","4","4"
"4","4",1,4.20011243333333,"s2","_HLDD4_s2_2","2","4","4"
"4","4",2,4.41417613333333,"s2","_HLDD4_s2_2","2","4","4"
"4","4",3,4.66465333333333,"s2","_HLDD4_s2_2","2","4","4"
"4","4",4,5.01083363333333,"s2","_HLDD4_s2_2","2","4","4"
"4","4",5,5.39245943333333,"s2","_HLDD4_s2_2","2","4","4"
"4","4",6,5.80294193333333,"s2","_HLDD4_s2_2","2","4","4"
"4","4",7,6.19084283333333,"s2","_HLDD4_s2_2","2","4","4"
"4","4",8,6.55433603333333,"s2","_HLDD4_s2_2","2","4","4"
"4","4",9,6.74545393333334,"s2","_HLDD4_s2_2","2","4","4"
"4","4",10,6.81990233333333,"s2","_HLDD4_s2_2","2","4","4"
"4","4",11,6.70243823333333,"s2","_HLDD4_s2_2","2","4","4"
"4","4",12,6.32538313333333,"s2","_HLDD4_s2_2","2","4","4"
"4","4",13,5.81080823333333,"s2","_HLDD4_s2_2","2","4","4"
"4","4",14,4.93278853333334,"s2","_HLDD4_s2_2","2","4","4"
"4","4",15,3.96659313333333,"s2","_HLDD4_s2_2","2","4","4"
"4","4",16,2.76555463333334,"s2","_HLDD4_s2_2","2","4","4"
"4","4",17,1.50481223333333,"s2","_HLDD4_s2_2","2","4","4"
"4","4",18,0.179532633333324,"s2","_HLDD4_s2_2","2","4","4"
"4","4",19,-1.12582066666667,"s2","_HLDD4_s2_2","2","4","4"
"4","4",20,-2.42390476666667,"s2","_HLDD4_s2_2","2","4","4"
"4","4",21,-3.69628916666667,"s2","_HLDD4_s2_2","2","4","4"
"4","4",22,-4.98732936666667,"s2","_HLDD4_s2_2","2","4","4"
"4","4",23,-6.32040356666667,"s2","_HLDD4_s2_2","2","4","4"
"4","4",24,-7.72438326666666,"s2","_HLDD4_s2_2","2","4","4"
"4","4",25,-9.17907646666667,"s2","_HLDD4_s2_2","2","4","4"
"4","4",26,-9.30467486666667,"s2","_HLDD4_s2_2","2","4","4"
"4","4",27,-9.33261746666668,"s2","_HLDD4_s2_2","2","4","4"
"4","4",28,-10.1419961666667,"s2","_HLDD4_s2_2","2","4","4"
"4","4",29,-11.1844913666667,"s2","_HLDD4_s2_2","2","4","4"
"4","4",30,-12.5626356666667,"s2","_HLDD4_s2_2","2","4","4"
"4","4",1,1.40014952333334,"s3","_HLDD4_s3_2","2","4","4"
"4","4",2,1.33699042333333,"s3","_HLDD4_s3_2","2","4","4"
"4","4",3,1.31087672333334,"s3","_HLDD4_s3_2","2","4","4"
"4","4",4,1.33748142333333,"s3","_HLDD4_s3_2","2","4","4"
"4","4",5,1.42272382333333,"s3","_HLDD4_s3_2","2","4","4"
"4","4",6,1.53970502333333,"s3","_HLDD4_s3_2","2","4","4"
"4","4",7,1.71855732333333,"s3","_HLDD4_s3_2","2","4","4"
"4","4",8,1.94104632333334,"s3","_HLDD4_s3_2","2","4","4"
"4","4",9,2.18896872333333,"s3","_HLDD4_s3_2","2","4","4"
"4","4",10,2.46666552333333,"s3","_HLDD4_s3_2","2","4","4"
"4","4",11,2.71747152333333,"s3","_HLDD4_s3_2","2","4","4"
"4","4",12,2.93869782333333,"s3","_HLDD4_s3_2","2","4","4"
"4","4",13,3.03365902333333,"s3","_HLDD4_s3_2","2","4","4"
"4","4",14,3.06213272333333,"s3","_HLDD4_s3_2","2","4","4"
"4","4",15,2.97318572333333,"s3","_HLDD4_s3_2","2","4","4"
"4","4",16,2.74544352333334,"s3","_HLDD4_s3_2","2","4","4"
"4","4",17,2.43793602333334,"s3","_HLDD4_s3_2","2","4","4"
"4","4",18,1.96372892333333,"s3","_HLDD4_s3_2","2","4","4"
"4","4",19,1.40011522333333,"s3","_HLDD4_s3_2","2","4","4"
"4","4",20,0.760242923333337,"s3","_HLDD4_s3_2","2","4","4"
"4","4",21,-0.09013937666667,"s3","_HLDD4_s3_2","2","4","4"
"4","4",22,-1.04643997666666,"s3","_HLDD4_s3_2","2","4","4"
"4","4",23,-2.16864097666667,"s3","_HLDD4_s3_2","2","4","4"
"4","4",24,-3.47772217666666,"s3","_HLDD4_s3_2","2","4","4"
"4","4",25,-4.55839557666667,"s3","_HLDD4_s3_2","2","4","4"
"4","4",26,-4.44141077666667,"s3","_HLDD4_s3_2","2","4","4"
"4","4",27,-4.85007757666666,"s3","_HLDD4_s3_2","2","4","4"
"4","4",28,-5.61250197666666,"s3","_HLDD4_s3_2","2","4","4"
"4","4",29,-6.86684207666667,"s3","_HLDD4_s3_2","2","4","4"
"4","4",30,-7.58360777666667,"s3","_HLDD4_s3_2","2","4","4"
"4","4",1,-3.82713395299999,"s1","_HLDD5_s1_2","2","4","4"
"4","4",2,-3.32942145299999,"s1","_HLDD5_s1_2","2","4","4"
"4","4",3,-2.70988915299999,"s1","_HLDD5_s1_2","2","4","4"
"4","4",4,-1.96845335299999,"s1","_HLDD5_s1_2","2","4","4"
"4","4",5,-0.928456252999993,"s1","_HLDD5_s1_2","2","4","4"
"4","4",6,0.209152847000013,"s1","_HLDD5_s1_2","2","4","4"
"4","4",7,1.44373574700001,"s1","_HLDD5_s1_2","2","4","4"
"4","4",8,2.756669047,"s1","_HLDD5_s1_2","2","4","4"
"4","4",9,4.039260247,"s1","_HLDD5_s1_2","2","4","4"
"4","4",10,5.29073984700001,"s1","_HLDD5_s1_2","2","4","4"
"4","4",11,6.271946247,"s1","_HLDD5_s1_2","2","4","4"
"4","4",12,7.06970414700001,"s1","_HLDD5_s1_2","2","4","4"
"4","4",13,7.68539304700001,"s1","_HLDD5_s1_2","2","4","4"
"4","4",14,7.898207747,"s1","_HLDD5_s1_2","2","4","4"
"4","4",15,7.88549854700001,"s1","_HLDD5_s1_2","2","4","4"
"4","4",16,7.64997454700001,"s1","_HLDD5_s1_2","2","4","4"
"4","4",17,6.97811704700001,"s1","_HLDD5_s1_2","2","4","4"
"4","4",18,6.02545174700001,"s1","_HLDD5_s1_2","2","4","4"
"4","4",19,4.79652294700001,"s1","_HLDD5_s1_2","2","4","4"
"4","4",20,3.064521247,"s1","_HLDD5_s1_2","2","4","4"
"4","4",21,1.16025574700001,"s1","_HLDD5_s1_2","2","4","4"
"4","4",22,-0.911395052999993,"s1","_HLDD5_s1_2","2","4","4"
"4","4",23,-3.143996753,"s1","_HLDD5_s1_2","2","4","4"
"4","4",24,-5.264369253,"s1","_HLDD5_s1_2","2","4","4"
"4","4",25,-7.27257225299999,"s1","_HLDD5_s1_2","2","4","4"
"4","4",26,-8.879046253,"s1","_HLDD5_s1_2","2","4","4"
"4","4",27,-9.810471853,"s1","_HLDD5_s1_2","2","4","4"
"4","4",28,-10.104111543,"s1","_HLDD5_s1_2","2","4","4"
"4","4",29,-10.669350583,"s1","_HLDD5_s1_2","2","4","4"
"4","4",30,-11.406483043,"s1","_HLDD5_s1_2","2","4","4"
"4","4",1,3.43964395666666,"s2","_HLDD5_s2_2","2","4","4"
"4","4",2,4.22148555666666,"s2","_HLDD5_s2_2","2","4","4"
"4","4",3,5.00603355666667,"s2","_HLDD5_s2_2","2","4","4"
"4","4",4,5.81864185666666,"s2","_HLDD5_s2_2","2","4","4"
"4","4",5,6.62670195666666,"s2","_HLDD5_s2_2","2","4","4"
"4","4",6,7.41345665666665,"s2","_HLDD5_s2_2","2","4","4"
"4","4",7,8.13356185666666,"s2","_HLDD5_s2_2","2","4","4"
"4","4",8,8.66774515666665,"s2","_HLDD5_s2_2","2","4","4"
"4","4",9,9.06923405666666,"s2","_HLDD5_s2_2","2","4","4"
"4","4",10,9.22627895666668,"s2","_HLDD5_s2_2","2","4","4"
"4","4",11,9.23307255666666,"s2","_HLDD5_s2_2","2","4","4"
"4","4",12,9.04848765666668,"s2","_HLDD5_s2_2","2","4","4"
"4","4",13,8.57299775666667,"s2","_HLDD5_s2_2","2","4","4"
"4","4",14,7.83721465666667,"s2","_HLDD5_s2_2","2","4","4"
"4","4",15,6.79780975666668,"s2","_HLDD5_s2_2","2","4","4"
"4","4",16,5.56891805666666,"s2","_HLDD5_s2_2","2","4","4"
"4","4",17,4.00968695666666,"s2","_HLDD5_s2_2","2","4","4"
"4","4",18,2.31135745666666,"s2","_HLDD5_s2_2","2","4","4"
"4","4",19,0.208497556666671,"s2","_HLDD5_s2_2","2","4","4"
"4","4",20,-2.00082654333333,"s2","_HLDD5_s2_2","2","4","4"
"4","4",21,-4.40285974333334,"s2","_HLDD5_s2_2","2","4","4"
"4","4",22,-6.83126734333334,"s2","_HLDD5_s2_2","2","4","4"
"4","4",23,-9.33868124333333,"s2","_HLDD5_s2_2","2","4","4"
"4","4",24,-11.7152404433333,"s2","_HLDD5_s2_2","2","4","4"
"4","4",25,-11.8214621433333,"s2","_HLDD5_s2_2","2","4","4"
"4","4",26,-12.0897696433333,"s2","_HLDD5_s2_2","2","4","4"
"4","4",27,-13.3255209433333,"s2","_HLDD5_s2_2","2","4","4"
"4","4",28,-14.7456778433333,"s2","_HLDD5_s2_2","2","4","4"
"4","4",29,-16.7781361433333,"s2","_HLDD5_s2_2","2","4","4"
"4","4",30,-18.1613839433333,"s2","_HLDD5_s2_2","2","4","4"
"4","4",1,1.63791101333334,"s3","_HLDD5_s3_2","2","4","4"
"4","4",2,1.37635221333333,"s3","_HLDD5_s3_2","2","4","4"
"4","4",3,1.17920231333333,"s3","_HLDD5_s3_2","2","4","4"
"4","4",4,1.05219241333333,"s3","_HLDD5_s3_2","2","4","4"
"4","4",5,1.00883171333334,"s3","_HLDD5_s3_2","2","4","4"
"4","4",6,1.00369981333334,"s3","_HLDD5_s3_2","2","4","4"
"4","4",7,1.04318661333333,"s3","_HLDD5_s3_2","2","4","4"
"4","4",8,1.13851081333334,"s3","_HLDD5_s3_2","2","4","4"
"4","4",9,1.26122121333334,"s3","_HLDD5_s3_2","2","4","4"
"4","4",10,1.41812581333333,"s3","_HLDD5_s3_2","2","4","4"
"4","4",11,1.61251511333333,"s3","_HLDD5_s3_2","2","4","4"
"4","4",12,1.80508211333334,"s3","_HLDD5_s3_2","2","4","4"
"4","4",13,1.98412001333334,"s3","_HLDD5_s3_2","2","4","4"
"4","4",14,2.09948651333333,"s3","_HLDD5_s3_2","2","4","4"
"4","4",15,2.16524731333334,"s3","_HLDD5_s3_2","2","4","4"
"4","4",16,2.14905811333334,"s3","_HLDD5_s3_2","2","4","4"
"4","4",17,2.01794181333334,"s3","_HLDD5_s3_2","2","4","4"
"4","4",18,1.81119451333333,"s3","_HLDD5_s3_2","2","4","4"
