"Syllable1","Syllable2","time","f0_norm_ct","speaker","pitch_con","syl","tone","prev"
"1","2",6,139.458739028539,"s3","_LLAB3_s3_2","2","2","1"
"1","2",7,116.488715347088,"s3","_LLAB3_s3_2","2","2","1"
"1","2",8,91.4725770409823,"s3","_LLAB3_s3_2","2","2","1"
"1","2",9,64.1261794024897,"s3","_LLAB3_s3_2","2","2","1"
"1","2",10,35.4762008725575,"s3","_LLAB3_s3_2","2","2","1"
"1","2",11,5.76028959294717,"s3","_LLAB3_s3_2","2","2","1"
"1","2",12,-23.5866314907444,"s3","_LLAB3_s3_2","2","2","1"
"1","2",13,-50.7843784568199,"s3","_LLAB3_s3_2","2","2","1"
"1","2",14,-75.4016530505462,"s3","_LLAB3_s3_2","2","2","1"
"1","2",15,-95.555907012656,"s3","_LLAB3_s3_2","2","2","1"
"1","2",16,-109.654007695676,"s3","_LLAB3_s3_2","2","2","1"
"1","2",17,-120.202272684534,"s3","_LLAB3_s3_2","2","2","1"
"1","2",18,-127.350503881006,"s3","_LLAB3_s3_2","2","2","1"
"1","2",19,-129.062525032947,"s3","_LLAB3_s3_2","2","2","1"
"1","2",20,-127.994592781885,"s3","_LLAB3_s3_2","2","2","1"
"1","2",21,-124.221193724794,"s3","_LLAB3_s3_2","2","2","1"
"1","2",22,-116.610238673101,"s3","_LLAB3_s3_2","2","2","1"
"1","2",23,-102.885048428466,"s3","_LLAB3_s3_2","2","2","1"
"1","2",24,-85.0209351527747,"s3","_LLAB3_s3_2","2","2","1"
"1","2",25,-63.0239570667597,"s3","_LLAB3_s3_2","2","2","1"
"1","2",26,-36.4633224166462,"s3","_LLAB3_s3_2","2","2","1"
"1","2",27,-24.7745380396018,"s3","_LLAB3_s3_2","2","2","1"
"1","2",28,-23.0325918533258,"s3","_LLAB3_s3_2","2","2","1"
"1","2",29,-6.12951387113594,"s3","_LLAB3_s3_2","2","2","1"
"1","2",30,17.6504484464222,"s3","_LLAB3_s3_2","2","2","1"
"1","2",1,109.562018010221,"s1","_LLAB4_s1_2","2","2","1"
"1","2",2,93.8070540198182,"s1","_LLAB4_s1_2","2","2","1"
"1","2",3,77.4617070472941,"s1","_LLAB4_s1_2","2","2","1"
"1","2",4,60.3222510845762,"s1","_LLAB4_s1_2","2","2","1"
"1","2",5,42.1877721261189,"s1","_LLAB4_s1_2","2","2","1"
"1","2",6,23.7459067687657,"s1","_LLAB4_s1_2","2","2","1"
"1","2",7,5.2926453604839,"s1","_LLAB4_s1_2","2","2","1"
"1","2",8,-11.780979115644,"s1","_LLAB4_s1_2","2","2","1"
"1","2",9,-27.9696209343306,"s1","_LLAB4_s1_2","2","2","1"
"1","2",10,-41.3556538892537,"s1","_LLAB4_s1_2","2","2","1"
"1","2",11,-52.5020302690352,"s1","_LLAB4_s1_2","2","2","1"
"1","2",12,-61.1809412292939,"s1","_LLAB4_s1_2","2","2","1"
"1","2",13,-65.8544566411563,"s1","_LLAB4_s1_2","2","2","1"
"1","2",14,-68.7498000181997,"s1","_LLAB4_s1_2","2","2","1"
"1","2",15,-68.7007907792461,"s1","_LLAB4_s1_2","2","2","1"
"1","2",16,-65.8647504875298,"s1","_LLAB4_s1_2","2","2","1"
"1","2",17,-61.481713597824,"s1","_LLAB4_s1_2","2","2","1"
"1","2",18,-54.0511083678216,"s1","_LLAB4_s1_2","2","2","1"
"1","2",19,-44.7792554607395,"s1","_LLAB4_s1_2","2","2","1"
"1","2",20,-34.0272801945275,"s1","_LLAB4_s1_2","2","2","1"
"1","2",21,-21.2609306705103,"s1","_LLAB4_s1_2","2","2","1"
"1","2",22,-7.9691628671203,"s1","_LLAB4_s1_2","2","2","1"
"1","2",23,6.10763551795344,"s1","_LLAB4_s1_2","2","2","1"
"1","2",24,19.8501043464285,"s1","_LLAB4_s1_2","2","2","1"
"1","2",25,30.8001058416323,"s1","_LLAB4_s1_2","2","2","1"
"1","2",26,31.4024268496471,"s1","_LLAB4_s1_2","2","2","1"
"1","2",27,35.5606712644421,"s1","_LLAB4_s1_2","2","2","1"
"1","2",28,42.0203692020559,"s1","_LLAB4_s1_2","2","2","1"
"1","2",29,51.9532474957989,"s1","_LLAB4_s1_2","2","2","1"
"1","2",30,57.4545595869927,"s1","_LLAB4_s1_2","2","2","1"
"1","2",1,206.275798173901,"s2","_LLAB4_s2_2","2","2","1"
"1","2",2,195.245184677221,"s2","_LLAB4_s2_2","2","2","1"
"1","2",3,183.330794963668,"s2","_LLAB4_s2_2","2","2","1"
"1","2",4,168.012271496671,"s2","_LLAB4_s2_2","2","2","1"
"1","2",5,150.692001688429,"s2","_LLAB4_s2_2","2","2","1"
"1","2",6,130.317589695005,"s2","_LLAB4_s2_2","2","2","1"
"1","2",7,107.3506337208,"s2","_LLAB4_s2_2","2","2","1"
"1","2",8,82.4436881061699,"s2","_LLAB4_s2_2","2","2","1"
"1","2",9,55.1261949698048,"s2","_LLAB4_s2_2","2","2","1"
"1","2",10,26.8231107425702,"s2","_LLAB4_s2_2","2","2","1"
"1","2",11,0.749343626471273,"s2","_LLAB4_s2_2","2","2","1"
"1","2",12,-24.5317003739817,"s2","_LLAB4_s2_2","2","2","1"
"1","2",13,-45.0853379095765,"s2","_LLAB4_s2_2","2","2","1"
"1","2",14,-63.2191037736814,"s2","_LLAB4_s2_2","2","2","1"
"1","2",15,-77.2573352142201,"s2","_LLAB4_s2_2","2","2","1"
"1","2",16,-87.2895069213509,"s2","_LLAB4_s2_2","2","2","1"
"1","2",17,-94.4268052660377,"s2","_LLAB4_s2_2","2","2","1"
"1","2",18,-97.2867266571632,"s2","_LLAB4_s2_2","2","2","1"
"1","2",19,-98.9461913308505,"s2","_LLAB4_s2_2","2","2","1"
"1","2",20,-96.4740323726003,"s2","_LLAB4_s2_2","2","2","1"
"1","2",21,-93.1217163665881,"s2","_LLAB4_s2_2","2","2","1"
"1","2",22,-86.0898925448487,"s2","_LLAB4_s2_2","2","2","1"
"1","2",23,-77.0707011051966,"s2","_LLAB4_s2_2","2","2","1"
"1","2",24,-64.7633155605627,"s2","_LLAB4_s2_2","2","2","1"
"1","2",25,-60.9948550654881,"s2","_LLAB4_s2_2","2","2","1"
"1","2",26,-63.544029626358,"s2","_LLAB4_s2_2","2","2","1"
"1","2",27,-58.5377231408045,"s2","_LLAB4_s2_2","2","2","1"
"1","2",28,-51.3136129619984,"s2","_LLAB4_s2_2","2","2","1"
"1","2",29,-38.5583884127116,"s2","_LLAB4_s2_2","2","2","1"
"1","2",30,-27.855637256692,"s2","_LLAB4_s2_2","2","2","1"
"1","2",1,196.870717359709,"s3","_LLAB4_s3_2","2","2","1"
"1","2",2,191.789145250511,"s3","_LLAB4_s3_2","2","2","1"
"1","2",3,185.380532460169,"s3","_LLAB4_s3_2","2","2","1"
"1","2",4,177.543781373635,"s3","_LLAB4_s3_2","2","2","1"
"1","2",5,167.704467259994,"s3","_LLAB4_s3_2","2","2","1"
"1","2",6,156.015925234036,"s3","_LLAB4_s3_2","2","2","1"
"1","2",7,142.830358459035,"s3","_LLAB4_s3_2","2","2","1"
"1","2",8,127.950228854905,"s3","_LLAB4_s3_2","2","2","1"
"1","2",9,108.87322421517,"s3","_LLAB4_s3_2","2","2","1"
"1","2",10,86.6717131677694,"s3","_LLAB4_s3_2","2","2","1"
"1","2",11,61.5952156923972,"s3","_LLAB4_s3_2","2","2","1"
"1","2",12,33.2213935962031,"s3","_LLAB4_s3_2","2","2","1"
"1","2",13,1.89431028526747,"s3","_LLAB4_s3_2","2","2","1"
"1","2",14,-28.6210111212517,"s3","_LLAB4_s3_2","2","2","1"
"1","2",15,-57.3114453498349,"s3","_LLAB4_s3_2","2","2","1"
"1","2",16,-81.048461279536,"s3","_LLAB4_s3_2","2","2","1"
"1","2",17,-98.9012674898247,"s3","_LLAB4_s3_2","2","2","1"
"1","2",18,-111.878214142635,"s3","_LLAB4_s3_2","2","2","1"
"1","2",19,-119.706807910058,"s3","_LLAB4_s3_2","2","2","1"
"1","2",20,-122.723308693799,"s3","_LLAB4_s3_2","2","2","1"
"1","2",21,-123.748414522479,"s3","_LLAB4_s3_2","2","2","1"
"1","2",22,-122.960255045711,"s3","_LLAB4_s3_2","2","2","1"
"1","2",23,-120.171936412029,"s3","_LLAB4_s3_2","2","2","1"
"1","2",24,-113.880833050696,"s3","_LLAB4_s3_2","2","2","1"
"1","2",25,-104.739616475438,"s3","_LLAB4_s3_2","2","2","1"
"1","2",26,-93.4744047575962,"s3","_LLAB4_s3_2","2","2","1"
"1","2",27,-96.2882963645081,"s3","_LLAB4_s3_2","2","2","1"
"1","2",28,-92.1529526018737,"s3","_LLAB4_s3_2","2","2","1"
"1","2",29,-82.5721305788545,"s3","_LLAB4_s3_2","2","2","1"
"1","2",30,-68.1616574126738,"s3","_LLAB4_s3_2","2","2","1"
"1","2",1,74.5802727334453,"s1","_LLAB5_s1_2","2","2","1"
"1","2",2,62.9817454345985,"s1","_LLAB5_s1_2","2","2","1"
"1","2",3,50.9135940038079,"s1","_LLAB5_s1_2","2","2","1"
"1","2",4,38.1918041222405,"s1","_LLAB5_s1_2","2","2","1"
"1","2",5,25.2166659133138,"s1","_LLAB5_s1_2","2","2","1"
"1","2",6,12.2661984974161,"s1","_LLAB5_s1_2","2","2","1"
"1","2",7,-0.242338191585304,"s1","_LLAB5_s1_2","2","2","1"
"1","2",8,-11.596157516002,"s1","_LLAB5_s1_2","2","2","1"
"1","2",9,-22.1954121525728,"s1","_LLAB5_s1_2","2","2","1"
"1","2",10,-30.4702659754203,"s1","_LLAB5_s1_2","2","2","1"
"1","2",11,-37.5560170849251,"s1","_LLAB5_s1_2","2","2","1"
"1","2",12,-43.1999701688567,"s1","_LLAB5_s1_2","2","2","1"
"1","2",13,-46.9133877462377,"s1","_LLAB5_s1_2","2","2","1"
"1","2",14,-49.8308656136435,"s1","_LLAB5_s1_2","2","2","1"
"1","2",15,-51.4309223131697,"s1","_LLAB5_s1_2","2","2","1"
"1","2",16,-51.8514076439253,"s1","_LLAB5_s1_2","2","2","1"
"1","2",17,-51.432467904817,"s1","_LLAB5_s1_2","2","2","1"
"1","2",18,-48.1604533249949,"s1","_LLAB5_s1_2","2","2","1"
"1","2",19,-42.8590677789712,"s1","_LLAB5_s1_2","2","2","1"
"1","2",20,-35.5682993079984,"s1","_LLAB5_s1_2","2","2","1"
"1","2",21,-24.2571567089617,"s1","_LLAB5_s1_2","2","2","1"
"1","2",22,-11.45745906561,"s1","_LLAB5_s1_2","2","2","1"
"1","2",23,3.70740076890047,"s1","_LLAB5_s1_2","2","2","1"
"1","2",24,19.167122346417,"s1","_LLAB5_s1_2","2","2","1"
"1","2",25,32.6326282446421,"s1","_LLAB5_s1_2","2","2","1"
"1","2",26,33.6696989871275,"s1","_LLAB5_s1_2","2","2","1"
"1","2",27,38.2643691587039,"s1","_LLAB5_s1_2","2","2","1"
"1","2",28,45.7530734425202,"s1","_LLAB5_s1_2","2","2","1"
"1","2",29,57.1898213271286,"s1","_LLAB5_s1_2","2","2","1"
"1","2",30,64.4872535174318,"s1","_LLAB5_s1_2","2","2","1"
"1","2",1,192.649179269843,"s2","_LLAB5_s2_2","2","2","1"
"1","2",2,180.781036469303,"s2","_LLAB5_s2_2","2","2","1"
"1","2",3,168.251924252657,"s2","_LLAB5_s2_2","2","2","1"
"1","2",4,154.09397179592,"s2","_LLAB5_s2_2","2","2","1"
"1","2",5,138.925805331546,"s2","_LLAB5_s2_2","2","2","1"
"1","2",6,122.886620988512,"s2","_LLAB5_s2_2","2","2","1"
"1","2",7,105.808391011061,"s2","_LLAB5_s2_2","2","2","1"
"1","2",8,88.2386095888057,"s2","_LLAB5_s2_2","2","2","1"
"1","2",9,69.3009311060562,"s2","_LLAB5_s2_2","2","2","1"
"1","2",10,49.7890337551764,"s2","_LLAB5_s2_2","2","2","1"
"1","2",11,29.44163986537,"s2","_LLAB5_s2_2","2","2","1"
"1","2",12,8.78893505626365,"s2","_LLAB5_s2_2","2","2","1"
"1","2",13,-12.1474924615882,"s2","_LLAB5_s2_2","2","2","1"
"1","2",14,-32.5405558813543,"s2","_LLAB5_s2_2","2","2","1"
"1","2",15,-52.3009848435859,"s2","_LLAB5_s2_2","2","2","1"
"1","2",16,-69.0362517893143,"s2","_LLAB5_s2_2","2","2","1"
"1","2",17,-83.2172433622229,"s2","_LLAB5_s2_2","2","2","1"
"1","2",18,-94.5084951391495,"s2","_LLAB5_s2_2","2","2","1"
"1","2",19,-101.453487130219,"s2","_LLAB5_s2_2","2","2","1"
"1","2",20,-106.801437329573,"s2","_LLAB5_s2_2","2","2","1"
"1","2",21,-106.316039953221,"s2","_LLAB5_s2_2","2","2","1"
"1","2",22,-103.717375946188,"s2","_LLAB5_s2_2","2","2","1"
"1","2",23,-96.251587219178,"s2","_LLAB5_s2_2","2","2","1"
"1","2",24,-84.9220600528813,"s2","_LLAB5_s2_2","2","2","1"
"1","2",25,-70.834198987013,"s2","_LLAB5_s2_2","2","2","1"
"1","2",26,-71.8383501182836,"s2","_LLAB5_s2_2","2","2","1"
"1","2",27,-73.7797819886114,"s2","_LLAB5_s2_2","2","2","1"
"1","2",28,-64.2601243302779,"s2","_LLAB5_s2_2","2","2","1"
"1","2",29,-51.396341295479,"s2","_LLAB5_s2_2","2","2","1"
"1","2",30,-33.6342706623716,"s2","_LLAB5_s2_2","2","2","1"
"1","2",1,167.253109901097,"s3","_LLAB5_s3_2","2","2","1"
"1","2",2,156.835167904231,"s3","_LLAB5_s3_2","2","2","1"
"1","2",3,145.282204612538,"s3","_LLAB5_s3_2","2","2","1"
"1","2",4,132.571613266391,"s3","_LLAB5_s3_2","2","2","1"
"1","2",5,118.162175650909,"s3","_LLAB5_s3_2","2","2","1"
"1","2",6,101.67506678464,"s3","_LLAB5_s3_2","2","2","1"
"1","2",7,83.5369376120859,"s3","_LLAB5_s3_2","2","2","1"
"1","2",8,63.4602359354431,"s3","_LLAB5_s3_2","2","2","1"
"1","2",9,43.4226570889268,"s3","_LLAB5_s3_2","2","2","1"
"1","2",10,22.9380951210337,"s3","_LLAB5_s3_2","2","2","1"
"1","2",11,1.94735904892013,"s3","_LLAB5_s3_2","2","2","1"
"1","2",12,-17.9395763464256,"s3","_LLAB5_s3_2","2","2","1"
"1","2",13,-36.4309359749082,"s3","_LLAB5_s3_2","2","2","1"
"1","2",14,-53.5001969104437,"s3","_LLAB5_s3_2","2","2","1"
"1","2",15,-68.2240425361906,"s3","_LLAB5_s3_2","2","2","1"
"1","2",16,-79.1240658569293,"s3","_LLAB5_s3_2","2","2","1"
"1","2",17,-87.389821363714,"s3","_LLAB5_s3_2","2","2","1"
"1","2",18,-92.8190041432019,"s3","_LLAB5_s3_2","2","2","1"
"1","2",19,-94.900050652979,"s3","_LLAB5_s3_2","2","2","1"
"1","2",20,-94.9124985846431,"s3","_LLAB5_s3_2","2","2","1"
"1","2",21,-92.8353418560405,"s3","_LLAB5_s3_2","2","2","1"
"1","2",22,-86.9379731816289,"s3","_LLAB5_s3_2","2","2","1"
"1","2",23,-77.3997016167889,"s3","_LLAB5_s3_2","2","2","1"
"1","2",24,-64.56425356668,"s3","_LLAB5_s3_2","2","2","1"
"1","2",25,-47.1365429057876,"s3","_LLAB5_s3_2","2","2","1"
"1","2",26,-27.3011707118908,"s3","_LLAB5_s3_2","2","2","1"
"1","2",27,-14.1936836235013,"s3","_LLAB5_s3_2","2","2","1"
"1","2",28,-13.6568371660971,"s3","_LLAB5_s3_2","2","2","1"
"1","2",29,-1.92438230042922,"s3","_LLAB5_s3_2","2","2","1"
"1","2",30,14.1054563720641,"s3","_LLAB5_s3_2","2","2","1"
"1","3",1,445.023431201423,"s1","_LLAC1_s1_2","2","3","1"
"1","3",2,427.733238459099,"s1","_LLAC1_s1_2","2","3","1"
"1","3",3,406.032476306145,"s1","_LLAC1_s1_2","2","3","1"
"1","3",4,379.723468773776,"s1","_LLAC1_s1_2","2","3","1"
"1","3",5,343.417250324302,"s1","_LLAC1_s1_2","2","3","1"
"1","3",6,302.423340357594,"s1","_LLAC1_s1_2","2","3","1"
"1","3",7,256.755866577945,"s1","_LLAC1_s1_2","2","3","1"
"1","3",8,205.390892806653,"s1","_LLAC1_s1_2","2","3","1"
"1","3",9,153.08428500401,"s1","_LLAC1_s1_2","2","3","1"
"1","3",10,100.156402229613,"s1","_LLAC1_s1_2","2","3","1"
"1","3",11,51.9002828063191,"s1","_LLAC1_s1_2","2","3","1"
"1","3",12,7.18041019442751,"s1","_LLAC1_s1_2","2","3","1"
"1","3",13,-34.234198166674,"s1","_LLAC1_s1_2","2","3","1"
"1","3",14,-67.8811548564396,"s1","_LLAC1_s1_2","2","3","1"
"1","3",15,-96.9668329908592,"s1","_LLAC1_s1_2","2","3","1"
"1","3",16,-122.287975880559,"s1","_LLAC1_s1_2","2","3","1"
"1","3",17,-141.523326683796,"s1","_LLAC1_s1_2","2","3","1"
"1","3",18,-157.458347370456,"s1","_LLAC1_s1_2","2","3","1"
"1","3",19,-170.925628334269,"s1","_LLAC1_s1_2","2","3","1"
"1","3",20,-181.040014029832,"s1","_LLAC1_s1_2","2","3","1"
"1","3",21,-189.47291015093,"s1","_LLAC1_s1_2","2","3","1"
"1","3",22,-196.837092329154,"s1","_LLAC1_s1_2","2","3","1"
"1","3",23,-203.174072684615,"s1","_LLAC1_s1_2","2","3","1"
"1","3",24,-208.527363252948,"s1","_LLAC1_s1_2","2","3","1"
"1","3",25,-213.153787305751,"s1","_LLAC1_s1_2","2","3","1"
"1","3",26,-216.649988020799,"s1","_LLAC1_s1_2","2","3","1"
"1","3",27,-218.184518865146,"s1","_LLAC1_s1_2","2","3","1"
"1","3",28,-219.00273096796,"s1","_LLAC1_s1_2","2","3","1"
"1","3",29,-220.050327683263,"s1","_LLAC1_s1_2","2","3","1"
"1","3",30,-221.451075467858,"s1","_LLAC1_s1_2","2","3","1"
"1","3",1,600.310728313883,"s2","_LLAC1_s2_2","2","3","1"
"1","3",2,584.657323892365,"s2","_LLAC1_s2_2","2","3","1"
"1","3",3,568.533708459332,"s2","_LLAC1_s2_2","2","3","1"
"1","3",4,550.058582421281,"s2","_LLAC1_s2_2","2","3","1"
"1","3",5,528.857236133791,"s2","_LLAC1_s2_2","2","3","1"
"1","3",6,500.142440469285,"s2","_LLAC1_s2_2","2","3","1"
"1","3",7,465.433989404561,"s2","_LLAC1_s2_2","2","3","1"
"1","3",8,421.25977629018,"s2","_LLAC1_s2_2","2","3","1"
"1","3",9,367.497350221359,"s2","_LLAC1_s2_2","2","3","1"
"1","3",10,304.025346047093,"s2","_LLAC1_s2_2","2","3","1"
"1","3",11,231.008685208327,"s2","_LLAC1_s2_2","2","3","1"
"1","3",12,150.812423697384,"s2","_LLAC1_s2_2","2","3","1"
"1","3",13,69.6369757272098,"s2","_LLAC1_s2_2","2","3","1"
"1","3",14,-14.6900378108845,"s2","_LLAC1_s2_2","2","3","1"
"1","3",15,-87.5692490989652,"s2","_LLAC1_s2_2","2","3","1"
"1","3",16,-161.088828019899,"s2","_LLAC1_s2_2","2","3","1"
"1","3",17,-215.293253013593,"s2","_LLAC1_s2_2","2","3","1"
"1","3",18,-267.174518605457,"s2","_LLAC1_s2_2","2","3","1"
"1","3",19,-301.136758396352,"s2","_LLAC1_s2_2","2","3","1"
"1","3",20,-331.159232833386,"s2","_LLAC1_s2_2","2","3","1"
"1","3",21,-351.137686827519,"s2","_LLAC1_s2_2","2","3","1"
"1","3",22,-368.360333865415,"s2","_LLAC1_s2_2","2","3","1"
"1","3",23,-381.882466969863,"s2","_LLAC1_s2_2","2","3","1"
"1","3",24,-393.483217747042,"s2","_LLAC1_s2_2","2","3","1"
"1","3",25,-403.612518589369,"s2","_LLAC1_s2_2","2","3","1"
"1","3",26,-406.838327687329,"s2","_LLAC1_s2_2","2","3","1"
"1","3",27,-407.073485947663,"s2","_LLAC1_s2_2","2","3","1"
"1","3",28,-411.234510692694,"s2","_LLAC1_s2_2","2","3","1"
"1","3",29,-416.215004173889,"s2","_LLAC1_s2_2","2","3","1"
"1","3",30,-424.285136006731,"s2","_LLAC1_s2_2","2","3","1"
"1","3",1,387.152294001786,"s3","_LLAC1_s3_2","2","3","1"
"1","3",2,380.644991642471,"s3","_LLAC1_s3_2","2","3","1"
"1","3",3,372.369416411289,"s3","_LLAC1_s3_2","2","3","1"
"1","3",4,362.058299480354,"s3","_LLAC1_s3_2","2","3","1"
"1","3",5,346.520379937552,"s3","_LLAC1_s3_2","2","3","1"
"1","3",6,327.904803456732,"s3","_LLAC1_s3_2","2","3","1"
"1","3",7,305.224756003521,"s3","_LLAC1_s3_2","2","3","1"
"1","3",8,275.023143251704,"s3","_LLAC1_s3_2","2","3","1"
"1","3",9,240.262758035542,"s3","_LLAC1_s3_2","2","3","1"
"1","3",10,198.935276778973,"s3","_LLAC1_s3_2","2","3","1"
"1","3",11,151.941895388115,"s3","_LLAC1_s3_2","2","3","1"
"1","3",12,101.750426090088,"s3","_LLAC1_s3_2","2","3","1"
"1","3",13,48.050394386986,"s3","_LLAC1_s3_2","2","3","1"
"1","3",14,-4.68101501126125,"s3","_LLAC1_s3_2","2","3","1"
"1","3",15,-56.0362184706343,"s3","_LLAC1_s3_2","2","3","1"
"1","3",16,-100.948580956464,"s3","_LLAC1_s3_2","2","3","1"
"1","3",17,-138.975915814329,"s3","_LLAC1_s3_2","2","3","1"
"1","3",18,-172.235873659003,"s3","_LLAC1_s3_2","2","3","1"
"1","3",19,-195.973261560016,"s3","_LLAC1_s3_2","2","3","1"
"1","3",20,-214.468640162502,"s3","_LLAC1_s3_2","2","3","1"
"1","3",21,-229.211570101753,"s3","_LLAC1_s3_2","2","3","1"
"1","3",22,-239.417491911291,"s3","_LLAC1_s3_2","2","3","1"
"1","3",23,-248.818901873628,"s3","_LLAC1_s3_2","2","3","1"
"1","3",24,-257.551094615184,"s3","_LLAC1_s3_2","2","3","1"
"1","3",25,-266.005056584388,"s3","_LLAC1_s3_2","2","3","1"
"1","3",26,-270.00028160814,"s3","_LLAC1_s3_2","2","3","1"
"1","3",27,-269.212053200204,"s3","_LLAC1_s3_2","2","3","1"
"1","3",28,-272.496575125475,"s3","_LLAC1_s3_2","2","3","1"
"1","3",29,-277.431148618711,"s3","_LLAC1_s3_2","2","3","1"
"1","3",30,-284.375155592129,"s3","_LLAC1_s3_2","2","3","1"
"1","3",1,358.770299907019,"s1","_LLAC2_s1_2","2","3","1"
"1","3",2,337.191336633597,"s1","_LLAC2_s1_2","2","3","1"
"1","3",3,314.221797186987,"s1","_LLAC2_s1_2","2","3","1"
"1","3",4,288.864276379589,"s1","_LLAC2_s1_2","2","3","1"
"1","3",5,260.086348295647,"s1","_LLAC2_s1_2","2","3","1"
"1","3",6,229.39954053061,"s1","_LLAC2_s1_2","2","3","1"
"1","3",7,196.016667274151,"s1","_LLAC2_s1_2","2","3","1"
"1","3",8,162.138335986807,"s1","_LLAC2_s1_2","2","3","1"
"1","3",9,127.818050902098,"s1","_LLAC2_s1_2","2","3","1"
"1","3",10,93.8276197187005,"s1","_LLAC2_s1_2","2","3","1"
"1","3",11,59.934035679668,"s1","_LLAC2_s1_2","2","3","1"
"1","3",12,28.8420250985295,"s1","_LLAC2_s1_2","2","3","1"
"1","3",13,-1.12373309182567,"s1","_LLAC2_s1_2","2","3","1"
"1","3",14,-29.6822554115471,"s1","_LLAC2_s1_2","2","3","1"
"1","3",15,-55.0960624000201,"s1","_LLAC2_s1_2","2","3","1"
"1","3",16,-79.3700215815869,"s1","_LLAC2_s1_2","2","3","1"
"1","3",17,-100.532318048966,"s1","_LLAC2_s1_2","2","3","1"
"1","3",18,-119.533757942846,"s1","_LLAC2_s1_2","2","3","1"
"1","3",19,-136.577016688427,"s1","_LLAC2_s1_2","2","3","1"
"1","3",20,-149.03287721432,"s1","_LLAC2_s1_2","2","3","1"
"1","3",21,-160.014207133056,"s1","_LLAC2_s1_2","2","3","1"
"1","3",22,-168.03609349807,"s1","_LLAC2_s1_2","2","3","1"
"1","3",23,-174.134324803067,"s1","_LLAC2_s1_2","2","3","1"
"1","3",24,-178.882655148053,"s1","_LLAC2_s1_2","2","3","1"
"1","3",25,-181.556016393824,"s1","_LLAC2_s1_2","2","3","1"
"1","3",26,-183.495008374033,"s1","_LLAC2_s1_2","2","3","1"
"1","3",27,-183.978189146694,"s1","_LLAC2_s1_2","2","3","1"
"1","3",28,-184.582744360447,"s1","_LLAC2_s1_2","2","3","1"
"1","3",29,-185.253704084098,"s1","_LLAC2_s1_2","2","3","1"
"1","3",30,-186.22934827252,"s1","_LLAC2_s1_2","2","3","1"
"1","3",1,422.131117772863,"s2","_LLAC2_s2_2","2","3","1"
"1","3",2,408.108261983624,"s2","_LLAC2_s2_2","2","3","1"
"1","3",3,393.97089402605,"s2","_LLAC2_s2_2","2","3","1"
"1","3",4,374.300190369876,"s2","_LLAC2_s2_2","2","3","1"
"1","3",5,352.251771765957,"s2","_LLAC2_s2_2","2","3","1"
"1","3",6,327.40297981318,"s2","_LLAC2_s2_2","2","3","1"
"1","3",7,298.897601815151,"s2","_LLAC2_s2_2","2","3","1"
"1","3",8,268.746170568712,"s2","_LLAC2_s2_2","2","3","1"
"1","3",9,231.583116100534,"s2","_LLAC2_s2_2","2","3","1"
"1","3",10,193.604779564479,"s2","_LLAC2_s2_2","2","3","1"
"1","3",11,148.976175205572,"s2","_LLAC2_s2_2","2","3","1"
"1","3",12,102.306271683373,"s2","_LLAC2_s2_2","2","3","1"
"1","3",13,57.4059313809084,"s2","_LLAC2_s2_2","2","3","1"
"1","3",14,13.470410770642,"s2","_LLAC2_s2_2","2","3","1"
"1","3",15,-29.6368995340981,"s2","_LLAC2_s2_2","2","3","1"
"1","3",16,-69.3695002808458,"s2","_LLAC2_s2_2","2","3","1"
"1","3",17,-109.791013245274,"s2","_LLAC2_s2_2","2","3","1"
"1","3",18,-142.941577608619,"s2","_LLAC2_s2_2","2","3","1"
"1","3",19,-176.739337457131,"s2","_LLAC2_s2_2","2","3","1"
"1","3",20,-203.102539325145,"s2","_LLAC2_s2_2","2","3","1"
"1","3",21,-227.106871161206,"s2","_LLAC2_s2_2","2","3","1"
"1","3",22,-249.164994492545,"s2","_LLAC2_s2_2","2","3","1"
"1","3",23,-268.864888618174,"s2","_LLAC2_s2_2","2","3","1"
"1","3",24,-285.630178265591,"s2","_LLAC2_s2_2","2","3","1"
"1","3",25,-288.555118535377,"s2","_LLAC2_s2_2","2","3","1"
"1","3",26,-291.485008890528,"s2","_LLAC2_s2_2","2","3","1"
"1","3",27,-298.552787810981,"s2","_LLAC2_s2_2","2","3","1"
"1","3",28,-306.093965131987,"s2","_LLAC2_s2_2","2","3","1"
"1","3",29,-316.752945045096,"s2","_LLAC2_s2_2","2","3","1"
"1","3",30,-329.368047418325,"s2","_LLAC2_s2_2","2","3","1"
"1","3",1,335.117768710217,"s3","_LLAC2_s3_2","2","3","1"
"1","3",2,327.373893866505,"s3","_LLAC2_s3_2","2","3","1"
"1","3",3,318.198003579082,"s3","_LLAC2_s3_2","2","3","1"
"1","3",4,307.530914461781,"s3","_LLAC2_s3_2","2","3","1"
"1","3",5,291.202371860381,"s3","_LLAC2_s3_2","2","3","1"
"1","3",6,270.997109215304,"s3","_LLAC2_s3_2","2","3","1"
"1","3",7,246.558342087327,"s3","_LLAC2_s3_2","2","3","1"
"1","3",8,216.413072236091,"s3","_LLAC2_s3_2","2","3","1"
"1","3",9,182.767527738949,"s3","_LLAC2_s3_2","2","3","1"
"1","3",10,145.176473784465,"s3","_LLAC2_s3_2","2","3","1"
"1","3",11,106.237055289244,"s3","_LLAC2_s3_2","2","3","1"
"1","3",12,68.0189102296852,"s3","_LLAC2_s3_2","2","3","1"
