"time","f0_norm","Syllable1","Syllable2","Normtime","speaker","pitch_con"
1,-2.50208072266605,"1","1","_HHAA3","s1","_HHAA3_s1_1"
2,-2.25140885483893,"1","1","_HHAA3","s1","_HHAA3_s1_1"
3,-2.00253489319107,"1","1","_HHAA3","s1","_HHAA3_s1_1"
4,-1.75689106774848,"1","1","_HHAA3","s1","_HHAA3_s1_1"
5,-1.57421400133853,"1","1","_HHAA3","s1","_HHAA3_s1_1"
6,-1.40880051071736,"1","1","_HHAA3","s1","_HHAA3_s1_1"
7,-1.12422238497425,"1","1","_HHAA3","s1","_HHAA3_s1_1"
8,-0.84967932538234,"1","1","_HHAA3","s1","_HHAA3_s1_1"
9,-0.588910000004944,"1","1","_HHAA3","s1","_HHAA3_s1_1"
10,-0.323926228297523,"1","1","_HHAA3","s1","_HHAA3_s1_1"
11,-0.0514624704421749,"1","1","_HHAA3","s1","_HHAA3_s1_1"
12,0.262499133533765,"1","1","_HHAA3","s1","_HHAA3_s1_1"
13,0.705552039854638,"1","1","_HHAA3","s1","_HHAA3_s1_1"
14,1.2845741958472,"1","1","_HHAA3","s1","_HHAA3_s1_1"
15,2.00573795392347,"1","1","_HHAA3","s1","_HHAA3_s1_1"
16,2.77439235003476,"1","1","_HHAA3","s1","_HHAA3_s1_1"
17,3.62852698738516,"1","1","_HHAA3","s1","_HHAA3_s1_1"
18,4.52312225358287,"1","1","_HHAA3","s1","_HHAA3_s1_1"
19,5.45033175016852,"1","1","_HHAA3","s1","_HHAA3_s1_1"
20,5.90071243519333,"1","1","_HHAA3","s1","_HHAA3_s1_1"
21,6.11790775680674,"1","1","_HHAA3","s1","_HHAA3_s1_1"
22,5.81773524403479,"1","1","_HHAA3","s1","_HHAA3_s1_1"
23,4.95908093982462,"1","1","_HHAA3","s1","_HHAA3_s1_1"
24,3.75517371446313,"1","1","_HHAA3","s1","_HHAA3_s1_1"
25,1.46799152144899,"1","1","_HHAA3","s1","_HHAA3_s1_1"
26,-1.02735796994762,"1","1","_HHAA3","s1","_HHAA3_s1_1"
27,-3.88559461946102,"1","1","_HHAA3","s1","_HHAA3_s1_1"
28,-6.85505825955693,"1","1","_HHAA3","s1","_HHAA3_s1_1"
29,-9.86660796686465,"1","1","_HHAA3","s1","_HHAA3_s1_1"
30,-12.5845890006692,"1","1","_HHAA3","s1","_HHAA3_s1_1"
1,6.32013682955017,"1","1","_HHAA3","s1","_HHAA3_s1_2"
2,4.8968150819253,"1","1","_HHAA3","s1","_HHAA3_s1_2"
3,3.83757221757105,"1","1","_HHAA3","s1","_HHAA3_s1_2"
4,3.13527632124215,"1","1","_HHAA3","s1","_HHAA3_s1_2"
5,2.89817094000932,"1","1","_HHAA3","s1","_HHAA3_s1_2"
6,2.85231955840413,"1","1","_HHAA3","s1","_HHAA3_s1_2"
7,2.98359132855671,"1","1","_HHAA3","s1","_HHAA3_s1_2"
8,3.40917576714878,"1","1","_HHAA3","s1","_HHAA3_s1_2"
9,3.94465367710268,"1","1","_HHAA3","s1","_HHAA3_s1_2"
10,4.57029827840756,"1","1","_HHAA3","s1","_HHAA3_s1_2"
11,5.30708118901384,"1","1","_HHAA3","s1","_HHAA3_s1_2"
12,5.92142592736604,"1","1","_HHAA3","s1","_HHAA3_s1_2"
13,6.40038069472917,"1","1","_HHAA3","s1","_HHAA3_s1_2"
14,6.50279608721689,"1","1","_HHAA3","s1","_HHAA3_s1_2"
15,6.23875706688978,"1","1","_HHAA3","s1","_HHAA3_s1_2"
16,5.66930417006847,"1","1","_HHAA3","s1","_HHAA3_s1_2"
17,4.55983404791914,"1","1","_HHAA3","s1","_HHAA3_s1_2"
18,3.14865091731986,"1","1","_HHAA3","s1","_HHAA3_s1_2"
19,1.58621103859605,"1","1","_HHAA3","s1","_HHAA3_s1_2"
20,-0.0373549552023178,"1","1","_HHAA3","s1","_HHAA3_s1_2"
21,-1.6173323341186,"1","1","_HHAA3","s1","_HHAA3_s1_2"
22,-3.15756619675699,"1","1","_HHAA3","s1","_HHAA3_s1_2"
23,-4.62412210275488,"1","1","_HHAA3","s1","_HHAA3_s1_2"
24,-6.33189116612084,"1","1","_HHAA3","s1","_HHAA3_s1_2"
25,-8.29340688694833,"1","1","_HHAA3","s1","_HHAA3_s1_2"
26,-10.7151253913371,"1","1","_HHAA3","s1","_HHAA3_s1_2"
27,-10.8436722244603,"1","1","_HHAA3","s1","_HHAA3_s1_2"
28,-10.9982927372323,"1","1","_HHAA3","s1","_HHAA3_s1_2"
29,-12.4972162096535,"1","1","_HHAA3","s1","_HHAA3_s1_2"
30,-15.0664709344542,"1","1","_HHAA3","s1","_HHAA3_s1_2"
1,-101.086547993584,"1","1","_HHAA3","s2","_HHAA3_s2_1"
2,-98.1531580768494,"1","1","_HHAA3","s2","_HHAA3_s2_1"
3,-94.8776444622024,"1","1","_HHAA3","s2","_HHAA3_s2_1"
4,-89.9782063140321,"1","1","_HHAA3","s2","_HHAA3_s2_1"
5,-85.2345957326647,"1","1","_HHAA3","s2","_HHAA3_s2_1"
6,-80.7665387247439,"1","1","_HHAA3","s2","_HHAA3_s2_1"
7,-73.4365715642627,"1","1","_HHAA3","s2","_HHAA3_s2_1"
8,-63.5586442147642,"1","1","_HHAA3","s2","_HHAA3_s2_1"
9,-52.6665765748126,"1","1","_HHAA3","s2","_HHAA3_s2_1"
10,-41.3886563748986,"1","1","_HHAA3","s2","_HHAA3_s2_1"
11,-30.403778279473,"1","1","_HHAA3","s2","_HHAA3_s2_1"
12,-19.6143792966307,"1","1","_HHAA3","s2","_HHAA3_s2_1"
13,-10.6492630858627,"1","1","_HHAA3","s2","_HHAA3_s2_1"
14,-2.1132286827542,"1","1","_HHAA3","s2","_HHAA3_s2_1"
15,5.07779216460835,"1","1","_HHAA3","s2","_HHAA3_s2_1"
16,11.7799468298947,"1","1","_HHAA3","s2","_HHAA3_s2_1"
17,17.7743123645473,"1","1","_HHAA3","s2","_HHAA3_s2_1"
18,23.7656611252319,"1","1","_HHAA3","s2","_HHAA3_s2_1"
19,29.7492716741083,"1","1","_HHAA3","s2","_HHAA3_s2_1"
20,36.4654524029179,"1","1","_HHAA3","s2","_HHAA3_s2_1"
21,43.4031817712266,"1","1","_HHAA3","s2","_HHAA3_s2_1"
22,50.8270339552464,"1","1","_HHAA3","s2","_HHAA3_s2_1"
23,58.2350173565667,"1","1","_HHAA3","s2","_HHAA3_s2_1"
24,65.3980992660802,"1","1","_HHAA3","s2","_HHAA3_s2_1"
25,72.1710590653629,"1","1","_HHAA3","s2","_HHAA3_s2_1"
26,77.9818660589299,"1","1","_HHAA3","s2","_HHAA3_s2_1"
27,82.9199267791671,"1","1","_HHAA3","s2","_HHAA3_s2_1"
28,86.8144821897677,"1","1","_HHAA3","s2","_HHAA3_s2_1"
29,89.6655089790502,"1","1","_HHAA3","s2","_HHAA3_s2_1"
30,91.8991773948276,"1","1","_HHAA3","s2","_HHAA3_s2_1"
1,-2.74926038836702,"1","1","_HHAA3","s2","_HHAA3_s2_2"
2,-1.84739814018167,"1","1","_HHAA3","s2","_HHAA3_s2_2"
3,-0.917149477140811,"1","1","_HHAA3","s2","_HHAA3_s2_2"
4,0.0558518721625205,"1","1","_HHAA3","s2","_HHAA3_s2_2"
5,1.13757964358047,"1","1","_HHAA3","s2","_HHAA3_s2_2"
6,2.27129803433422,"1","1","_HHAA3","s2","_HHAA3_s2_2"
7,3.50563704693354,"1","1","_HHAA3","s2","_HHAA3_s2_2"
8,4.54714861661796,"1","1","_HHAA3","s2","_HHAA3_s2_2"
9,5.46009892453753,"1","1","_HHAA3","s2","_HHAA3_s2_2"
10,5.81509563547252,"1","1","_HHAA3","s2","_HHAA3_s2_2"
11,5.94494053366816,"1","1","_HHAA3","s2","_HHAA3_s2_2"
12,5.73757666533629,"1","1","_HHAA3","s2","_HHAA3_s2_2"
13,5.11841707641952,"1","1","_HHAA3","s2","_HHAA3_s2_2"
14,4.38389427320953,"1","1","_HHAA3","s2","_HHAA3_s2_2"
15,3.59962387773817,"1","1","_HHAA3","s2","_HHAA3_s2_2"
16,2.89266092249613,"1","1","_HHAA3","s2","_HHAA3_s2_2"
17,2.2370975205888,"1","1","_HHAA3","s2","_HHAA3_s2_2"
18,1.57577490529297,"1","1","_HHAA3","s2","_HHAA3_s2_2"
19,0.883154822860661,"1","1","_HHAA3","s2","_HHAA3_s2_2"
20,0.143784704190011,"1","1","_HHAA3","s2","_HHAA3_s2_2"
21,-0.788468805353659,"1","1","_HHAA3","s2","_HHAA3_s2_2"
22,-1.82448041087105,"1","1","_HHAA3","s2","_HHAA3_s2_2"
23,-3.08141538845393,"1","1","_HHAA3","s2","_HHAA3_s2_2"
24,-4.45653398376203,"1","1","_HHAA3","s2","_HHAA3_s2_2"
25,-5.90949781508402,"1","1","_HHAA3","s2","_HHAA3_s2_2"
26,-5.79767421988481,"1","1","_HHAA3","s2","_HHAA3_s2_2"
27,-5.95779894318594,"1","1","_HHAA3","s2","_HHAA3_s2_2"
28,-6.52451790620944,"1","1","_HHAA3","s2","_HHAA3_s2_2"
29,-7.36473355086218,"1","1","_HHAA3","s2","_HHAA3_s2_2"
30,-8.09070604608405,"1","1","_HHAA3","s2","_HHAA3_s2_2"
1,22.6190292551532,"1","1","_HHAA3","s3","_HHAA3_s3_1"
2,16.8433490359516,"1","1","_HHAA3","s3","_HHAA3_s3_1"
3,11.5758195017277,"1","1","_HHAA3","s3","_HHAA3_s3_1"
4,7.21359237839215,"1","1","_HHAA3","s3","_HHAA3_s3_1"
5,4.58287473412315,"1","1","_HHAA3","s3","_HHAA3_s3_1"
6,2.48686589326621,"1","1","_HHAA3","s3","_HHAA3_s3_1"
7,-0.658030888444046,"1","1","_HHAA3","s3","_HHAA3_s3_1"
8,-2.81481814296603,"1","1","_HHAA3","s3","_HHAA3_s3_1"
9,-3.80081460751171,"1","1","_HHAA3","s3","_HHAA3_s3_1"
10,-3.21603309299212,"1","1","_HHAA3","s3","_HHAA3_s3_1"
11,-2.17338182074195,"1","1","_HHAA3","s3","_HHAA3_s3_1"
12,-0.607990528771552,"1","1","_HHAA3","s3","_HHAA3_s3_1"
13,0.748536620384584,"1","1","_HHAA3","s3","_HHAA3_s3_1"
14,1.93625288964381,"1","1","_HHAA3","s3","_HHAA3_s3_1"
15,2.38886115616515,"1","1","_HHAA3","s3","_HHAA3_s3_1"
16,2.52883374176736,"1","1","_HHAA3","s3","_HHAA3_s3_1"
17,2.04157392133197,"1","1","_HHAA3","s3","_HHAA3_s3_1"
18,1.06478504409893,"1","1","_HHAA3","s3","_HHAA3_s3_1"
19,-0.182126220000328,"1","1","_HHAA3","s3","_HHAA3_s3_1"
20,-1.61016284824063,"1","1","_HHAA3","s3","_HHAA3_s3_1"
21,-2.92342096071616,"1","1","_HHAA3","s3","_HHAA3_s3_1"
22,-4.04521456591851,"1","1","_HHAA3","s3","_HHAA3_s3_1"
23,-4.83298371073965,"1","1","_HHAA3","s3","_HHAA3_s3_1"
24,-5.47689259674735,"1","1","_HHAA3","s3","_HHAA3_s3_1"
25,-5.89153568957045,"1","1","_HHAA3","s3","_HHAA3_s3_1"
26,-6.30042814958279,"1","1","_HHAA3","s3","_HHAA3_s3_1"
27,-6.70282499555151,"1","1","_HHAA3","s3","_HHAA3_s3_1"
28,-7.36325598810322,"1","1","_HHAA3","s3","_HHAA3_s3_1"
29,-8.15602236272321,"1","1","_HHAA3","s3","_HHAA3_s3_1"
30,-9.27443700268213,"1","1","_HHAA3","s3","_HHAA3_s3_1"
1,-2.73665701583786,"1","1","_HHAA3","s3","_HHAA3_s3_2"
2,-3.74784274694457,"1","1","_HHAA3","s3","_HHAA3_s3_2"
3,-4.72576925357203,"1","1","_HHAA3","s3","_HHAA3_s3_2"
4,-5.45932574274752,"1","1","_HHAA3","s3","_HHAA3_s3_2"
5,-6.11663459195233,"1","1","_HHAA3","s3","_HHAA3_s3_2"
6,-6.53556794717292,"1","1","_HHAA3","s3","_HHAA3_s3_2"
7,-6.88184266436338,"1","1","_HHAA3","s3","_HHAA3_s3_2"
8,-7.10127290849505,"1","1","_HHAA3","s3","_HHAA3_s3_2"
9,-7.26469750987235,"1","1","_HHAA3","s3","_HHAA3_s3_2"
10,-7.36885031585916,"1","1","_HHAA3","s3","_HHAA3_s3_2"
11,-7.42883553724823,"1","1","_HHAA3","s3","_HHAA3_s3_2"
12,-7.46026649589294,"1","1","_HHAA3","s3","_HHAA3_s3_2"
13,-7.27961863157793,"1","1","_HHAA3","s3","_HHAA3_s3_2"
14,-7.02011330521691,"1","1","_HHAA3","s3","_HHAA3_s3_2"
15,-6.31529177940524,"1","1","_HHAA3","s3","_HHAA3_s3_2"
16,-5.53242167139797,"1","1","_HHAA3","s3","_HHAA3_s3_2"
17,-4.109112039607,"1","1","_HHAA3","s3","_HHAA3_s3_2"
18,-2.60586951478763,"1","1","_HHAA3","s3","_HHAA3_s3_2"
19,-0.496802831494051,"1","1","_HHAA3","s3","_HHAA3_s3_2"
20,1.6681471268962,"1","1","_HHAA3","s3","_HHAA3_s3_2"
21,4.04380869155671,"1","1","_HHAA3","s3","_HHAA3_s3_2"
22,6.39540164734899,"1","1","_HHAA3","s3","_HHAA3_s3_2"
23,8.70277474801833,"1","1","_HHAA3","s3","_HHAA3_s3_2"
24,10.056458009793,"1","1","_HHAA3","s3","_HHAA3_s3_2"
25,10.283098114548,"1","1","_HHAA3","s3","_HHAA3_s3_2"
26,10.9082695127906,"1","1","_HHAA3","s3","_HHAA3_s3_2"
27,11.8226060132897,"1","1","_HHAA3","s3","_HHAA3_s3_2"
28,13.0817386970505,"1","1","_HHAA3","s3","_HHAA3_s3_2"
29,14.4873224062665,"1","1","_HHAA3","s3","_HHAA3_s3_2"
30,14.7371675358843,"1","1","_HHAA3","s3","_HHAA3_s3_2"
1,-9.18047129561683,"1","1","_HHAA4","s1","_HHAA4_s1_1"
2,-9.05149628659842,"1","1","_HHAA4","s1","_HHAA4_s1_1"
3,-8.63806573877741,"1","1","_HHAA4","s1","_HHAA4_s1_1"
4,-7.8772189107101,"1","1","_HHAA4","s1","_HHAA4_s1_1"
5,-7.3573205176383,"1","1","_HHAA4","s1","_HHAA4_s1_1"
6,-6.53349116251547,"1","1","_HHAA4","s1","_HHAA4_s1_1"
7,-5.09625826249862,"1","1","_HHAA4","s1","_HHAA4_s1_1"
8,-3.06863713688358,"1","1","_HHAA4","s1","_HHAA4_s1_1"
9,-0.874690617064971,"1","1","_HHAA4","s1","_HHAA4_s1_1"
10,1.37953653953559,"1","1","_HHAA4","s1","_HHAA4_s1_1"
11,3.62764377734902,"1","1","_HHAA4","s1","_HHAA4_s1_1"
12,5.81682409577888,"1","1","_HHAA4","s1","_HHAA4_s1_1"
13,7.69415228675098,"1","1","_HHAA4","s1","_HHAA4_s1_1"
14,8.9368135974878,"1","1","_HHAA4","s1","_HHAA4_s1_1"
15,9.71173391115758,"1","1","_HHAA4","s1","_HHAA4_s1_1"
16,9.62503740826128,"1","1","_HHAA4","s1","_HHAA4_s1_1"
17,9.08383416449988,"1","1","_HHAA4","s1","_HHAA4_s1_1"
18,8.08793534362258,"1","1","_HHAA4","s1","_HHAA4_s1_1"
19,6.52833224987035,"1","1","_HHAA4","s1","_HHAA4_s1_1"
20,4.93410773473829,"1","1","_HHAA4","s1","_HHAA4_s1_1"
21,3.33296116391534,"1","1","_HHAA4","s1","_HHAA4_s1_1"
22,1.98688213865944,"1","1","_HHAA4","s1","_HHAA4_s1_1"
23,0.752602519519769,"1","1","_HHAA4","s1","_HHAA4_s1_1"
24,-0.324854961018673,"1","1","_HHAA4","s1","_HHAA4_s1_1"
25,-1.327493583967,"1","1","_HHAA4","s1","_HHAA4_s1_1"
26,-2.3118835354087,"1","1","_HHAA4","s1","_HHAA4_s1_1"
27,-3.32210579391176,"1","1","_HHAA4","s1","_HHAA4_s1_1"
28,-4.42238564828222,"1","1","_HHAA4","s1","_HHAA4_s1_1"
29,-5.5564288725941,"1","1","_HHAA4","s1","_HHAA4_s1_1"
30,-6.55559460766085,"1","1","_HHAA4","s1","_HHAA4_s1_1"
1,-12.3394821054401,"1","1","_HHAA4","s1","_HHAA4_s1_2"
2,-12.7446540267483,"1","1","_HHAA4","s1","_HHAA4_s1_2"
3,-12.961549091418,"1","1","_HHAA4","s1","_HHAA4_s1_2"
4,-12.945247771268,"1","1","_HHAA4","s1","_HHAA4_s1_2"
5,-12.4045323991822,"1","1","_HHAA4","s1","_HHAA4_s1_2"
6,-11.4986071319718,"1","1","_HHAA4","s1","_HHAA4_s1_2"
7,-10.0065671118841,"1","1","_HHAA4","s1","_HHAA4_s1_2"
8,-7.88196446770917,"1","1","_HHAA4","s1","_HHAA4_s1_2"
9,-5.45498614094686,"1","1","_HHAA4","s1","_HHAA4_s1_2"
10,-2.59381995194371,"1","1","_HHAA4","s1","_HHAA4_s1_2"
11,0.202257711081529,"1","1","_HHAA4","s1","_HHAA4_s1_2"
12,2.85721633213848,"1","1","_HHAA4","s1","_HHAA4_s1_2"
13,4.76839846063808,"1","1","_HHAA4","s1","_HHAA4_s1_2"
14,6.20932907227689,"1","1","_HHAA4","s1","_HHAA4_s1_2"
15,7.28730138485935,"1","1","_HHAA4","s1","_HHAA4_s1_2"
16,7.66717500297318,"1","1","_HHAA4","s1","_HHAA4_s1_2"
17,7.81888890003256,"1","1","_HHAA4","s1","_HHAA4_s1_2"
18,7.71134434047804,"1","1","_HHAA4","s1","_HHAA4_s1_2"
19,7.44844413081864,"1","1","_HHAA4","s1","_HHAA4_s1_2"
20,7.10590133153937,"1","1","_HHAA4","s1","_HHAA4_s1_2"
21,6.64828568782036,"1","1","_HHAA4","s1","_HHAA4_s1_2"
22,6.03057419420429,"1","1","_HHAA4","s1","_HHAA4_s1_2"
23,5.35961246370198,"1","1","_HHAA4","s1","_HHAA4_s1_2"
24,4.64428454228164,"1","1","_HHAA4","s1","_HHAA4_s1_2"
25,3.95537469615783,"1","1","_HHAA4","s1","_HHAA4_s1_2"
26,3.36853321093486,"1","1","_HHAA4","s1","_HHAA4_s1_2"
27,3.30193264768764,"1","1","_HHAA4","s1","_HHAA4_s1_2"
28,3.12843768719858,"1","1","_HHAA4","s1","_HHAA4_s1_2"
29,2.87450887495834,"1","1","_HHAA4","s1","_HHAA4_s1_2"
30,2.44360952673105,"1","1","_HHAA4","s1","_HHAA4_s1_2"
1,-171.198149660668,"1","1","_HHAA4","s2","_HHAA4_s2_1"
2,-162.872694936076,"1","1","_HHAA4","s2","_HHAA4_s2_1"
3,-153.764024760694,"1","1","_HHAA4","s2","_HHAA4_s2_1"
4,-142.30510688501,"1","1","_HHAA4","s2","_HHAA4_s2_1"
5,-132.700370106644,"1","1","_HHAA4","s2","_HHAA4_s2_1"
6,-124.858741718941,"1","1","_HHAA4","s2","_HHAA4_s2_1"
7,-110.365051256064,"1","1","_HHAA4","s2","_HHAA4_s2_1"
8,-93.9189946237141,"1","1","_HHAA4","s2","_HHAA4_s2_1"
9,-76.5806994002342,"1","1","_HHAA4","s2","_HHAA4_s2_1"
10,-59.8640829475532,"1","1","_HHAA4","s2","_HHAA4_s2_1"
11,-44.5014020677875,"1","1","_HHAA4","s2","_HHAA4_s2_1"
12,-30.0715060923089,"1","1","_HHAA4","s2","_HHAA4_s2_1"
13,-16.4736216302629,"1","1","_HHAA4","s2","_HHAA4_s2_1"
14,-3.66575985754798,"1","1","_HHAA4","s2","_HHAA4_s2_1"
15,8.82014578369194,"1","1","_HHAA4","s2","_HHAA4_s2_1"
16,20.2025543044801,"1","1","_HHAA4","s2","_HHAA4_s2_1"
17,31.7211801394792,"1","1","_HHAA4","s2","_HHAA4_s2_1"
18,43.6775768560512,"1","1","_HHAA4","s2","_HHAA4_s2_1"
19,55.612120191078,"1","1","_HHAA4","s2","_HHAA4_s2_1"
20,67.5151097938822,"1","1","_HHAA4","s2","_HHAA4_s2_1"
21,78.5338237031594,"1","1","_HHAA4","s2","_HHAA4_s2_1"
22,89.1898617804559,"1","1","_HHAA4","s2","_HHAA4_s2_1"
23,98.1435827356609,"1","1","_HHAA4","s2","_HHAA4_s2_1"
24,106.195656027704,"1","1","_HHAA4","s2","_HHAA4_s2_1"
25,112.283654688715,"1","1","_HHAA4","s2","_HHAA4_s2_1"
26,116.880720296638,"1","1","_HHAA4","s2","_HHAA4_s2_1"
27,120.317990813619,"1","1","_HHAA4","s2","_HHAA4_s2_1"
28,122.657017656113,"1","1","_HHAA4","s2","_HHAA4_s2_1"
29,124.734437079188,"1","1","_HHAA4","s2","_HHAA4_s2_1"
30,126.654774093591,"1","1","_HHAA4","s2","_HHAA4_s2_1"
1,-8.49539707595864,"1","1","_HHAA4","s2","_HHAA4_s2_2"
2,-3.85671244568312,"1","1","_HHAA4","s2","_HHAA4_s2_2"
3,1.00618233467958,"1","1","_HHAA4","s2","_HHAA4_s2_2"
4,6.17777413612271,"1","1","_HHAA4","s2","_HHAA4_s2_2"
5,11.0899056219071,"1","1","_HHAA4","s2","_HHAA4_s2_2"
6,15.4369379275056,"1","1","_HHAA4","s2","_HHAA4_s2_2"
7,18.3906180634442,"1","1","_HHAA4","s2","_HHAA4_s2_2"
8,19.8052496805221,"1","1","_HHAA4","s2","_HHAA4_s2_2"
9,20.2941684090656,"1","1","_HHAA4","s2","_HHAA4_s2_2"
10,18.9238116814415,"1","1","_HHAA4","s2","_HHAA4_s2_2"
11,16.7197050469631,"1","1","_HHAA4","s2","_HHAA4_s2_2"
12,13.7895689687707,"1","1","_HHAA4","s2","_HHAA4_s2_2"
13,10.7217477110355,"1","1","_HHAA4","s2","_HHAA4_s2_2"
14,7.74871380094123,"1","1","_HHAA4","s2","_HHAA4_s2_2"
15,4.94326457246757,"1","1","_HHAA4","s2","_HHAA4_s2_2"
16,2.82310094719287,"1","1","_HHAA4","s2","_HHAA4_s2_2"
17,1.00894485428967,"1","1","_HHAA4","s2","_HHAA4_s2_2"
18,-0.328491533864735,"1","1","_HHAA4","s2","_HHAA4_s2_2"
19,-1.57989774851012,"1","1","_HHAA4","s2","_HHAA4_s2_2"
20,-2.81067045035024,"1","1","_HHAA4","s2","_HHAA4_s2_2"
21,-4.37737641100694,"1","1","_HHAA4","s2","_HHAA4_s2_2"
22,-6.29940536399226,"1","1","_HHAA4","s2","_HHAA4_s2_2"
23,-8.58684003540907,"1","1","_HHAA4","s2","_HHAA4_s2_2"
24,-11.6286561865438,"1","1","_HHAA4","s2","_HHAA4_s2_2"
25,-15.0215127859826,"1","1","_HHAA4","s2","_HHAA4_s2_2"
26,-18.9623419283278,"1","1","_HHAA4","s2","_HHAA4_s2_2"
27,-19.7367900418051,"1","1","_HHAA4","s2","_HHAA4_s2_2"
28,-19.9449448726098,"1","1","_HHAA4","s2","_HHAA4_s2_2"
29,-22.0439550927488,"1","1","_HHAA4","s2","_HHAA4_s2_2"
30,-25.2067017835582,"1","1","_HHAA4","s2","_HHAA4_s2_2"
1,14.0911430039637,"1","1","_HHAA4","s3","_HHAA4_s3_1"
2,10.9057729903132,"1","1","_HHAA4","s3","_HHAA4_s3_1"
3,9.0194596079059,"1","1","_HHAA4","s3","_HHAA4_s3_1"
4,8.76302832374245,"1","1","_HHAA4","s3","_HHAA4_s3_1"
5,8.73516700859091,"1","1","_HHAA4","s3","_HHAA4_s3_1"
6,9.0935929791433,"1","1","_HHAA4","s3","_HHAA4_s3_1"
7,10.1674958491556,"1","1","_HHAA4","s3","_HHAA4_s3_1"
8,12.2593448862051,"1","1","_HHAA4","s3","_HHAA4_s3_1"
9,14.4859317792352,"1","1","_HHAA4","s3","_HHAA4_s3_1"
10,16.1713969195309,"1","1","_HHAA4","s3","_HHAA4_s3_1"
11,16.7620763205684,"1","1","_HHAA4","s3","_HHAA4_s3_1"
12,16.5758409244966,"1","1","_HHAA4","s3","_HHAA4_s3_1"
13,14.5470283136854,"1","1","_HHAA4","s3","_HHAA4_s3_1"
14,11.7964407983579,"1","1","_HHAA4","s3","_HHAA4_s3_1"
15,8.46374496830845,"1","1","_HHAA4","s3","_HHAA4_s3_1"
16,4.76849465303826,"1","1","_HHAA4","s3","_HHAA4_s3_1"
17,1.03066463792425,"1","1","_HHAA4","s3","_HHAA4_s3_1"
18,-2.75856069097085,"1","1","_HHAA4","s3","_HHAA4_s3_1"
19,-5.9562833942025,"1","1","_HHAA4","s3","_HHAA4_s3_1"
20,-8.93799251959922,"1","1","_HHAA4","s3","_HHAA4_s3_1"
21,-11.6307684466549,"1","1","_HHAA4","s3","_HHAA4_s3_1"
22,-13.9486858577411,"1","1","_HHAA4","s3","_HHAA4_s3_1"
23,-15.9953235673443,"1","1","_HHAA4","s3","_HHAA4_s3_1"
24,-17.461900515942,"1","1","_HHAA4","s3","_HHAA4_s3_1"
25,-18.4767432741496,"1","1","_HHAA4","s3","_HHAA4_s3_1"
26,-19.1928932439364,"1","1","_HHAA4","s3","_HHAA4_s3_1"
27,-19.3291648420691,"1","1","_HHAA4","s3","_HHAA4_s3_1"
28,-18.9848137914807,"1","1","_HHAA4","s3","_HHAA4_s3_1"
29,-18.2546652935589,"1","1","_HHAA4","s3","_HHAA4_s3_1"
30,-16.7088285265149,"1","1","_HHAA4","s3","_HHAA4_s3_1"
1,-10.1193625694746,"1","1","_HHAA4","s3","_HHAA4_s3_2"
2,-7.49449911785086,"1","1","_HHAA4","s3","_HHAA4_s3_2"
3,-4.75278001539459,"1","1","_HHAA4","s3","_HHAA4_s3_2"
4,-1.8134790050442,"1","1","_HHAA4","s3","_HHAA4_s3_2"
5,1.0522602650567,"1","1","_HHAA4","s3","_HHAA4_s3_2"
6,3.86413039283957,"1","1","_HHAA4","s3","_HHAA4_s3_2"
7,6.48408375062672,"1","1","_HHAA4","s3","_HHAA4_s3_2"
8,8.79874244399025,"1","1","_HHAA4","s3","_HHAA4_s3_2"
9,10.8043868029401,"1","1","_HHAA4","s3","_HHAA4_s3_2"
10,11.6795630638558,"1","1","_HHAA4","s3","_HHAA4_s3_2"
11,12.044354850558,"1","1","_HHAA4","s3","_HHAA4_s3_2"
12,11.3509288132868,"1","1","_HHAA4","s3","_HHAA4_s3_2"
13,9.87048455065792,"1","1","_HHAA4","s3","_HHAA4_s3_2"
14,7.90164043167283,"1","1","_HHAA4","s3","_HHAA4_s3_2"
15,4.89979670364801,"1","1","_HHAA4","s3","_HHAA4_s3_2"
16,2.00056502033772,"1","1","_HHAA4","s3","_HHAA4_s3_2"
17,-0.701637102313498,"1","1","_HHAA4","s3","_HHAA4_s3_2"
18,-2.71134720015084,"1","1","_HHAA4","s3","_HHAA4_s3_2"
19,-4.3711423930838,"1","1","_HHAA4","s3","_HHAA4_s3_2"
20,-5.1986246790666,"1","1","_HHAA4","s3","_HHAA4_s3_2"
21,-5.5932797103394,"1","1","_HHAA4","s3","_HHAA4_s3_2"
22,-5.53315072266059,"1","1","_HHAA4","s3","_HHAA4_s3_2"
23,-5.36785097638881,"1","1","_HHAA4","s3","_HHAA4_s3_2"
24,-5.23607859245885,"1","1","_HHAA4","s3","_HHAA4_s3_2"
25,-5.26760983350687,"1","1","_HHAA4","s3","_HHAA4_s3_2"
26,-5.17921383382259,"1","1","_HHAA4","s3","_HHAA4_s3_2"
27,-5.01407732492635,"1","1","_HHAA4","s3","_HHAA4_s3_2"
28,-5.20340642887209,"1","1","_HHAA4","s3","_HHAA4_s3_2"
29,-5.44051147438995,"1","1","_HHAA4","s3","_HHAA4_s3_2"
30,-5.75288610972552,"1","1","_HHAA4","s3","_HHAA4_s3_2"
1,11.682592359416,"1","1","_HHAA5","s1","_HHAA5_s1_1"
2,11.5564989011727,"1","1","_HHAA5","s1","_HHAA5_s1_1"
3,11.3984805225075,"1","1","_HHAA5","s1","_HHAA5_s1_1"
