time,pitch,pitch_con,duration,mean_f0,tone
21,-0.498690534,zhong_3_79,0.178535385,0.968774116,3
22,-0.706365691,zhong_3_79,0.178535385,0.968774116,3
23,-0.839799563,zhong_3_79,0.178535385,0.968774116,3
24,-0.983636501,zhong_3_79,0.178535385,0.968774116,3
25,-1.133576797,zhong_3_79,0.178535385,0.968774116,3
26,-1.138244512,zhong_3_79,0.178535385,0.968774116,3
27,-1.133818827,zhong_3_79,0.178535385,0.968774116,3
28,-1.131144256,zhong_3_79,0.178535385,0.968774116,3
29,-1.125459254,zhong_3_79,0.178535385,0.968774116,3
30,-1.125459254,zhong_3_79,0.178535385,0.968774116,3
1,2.11442968,zhong_3_90,0.16,0.917098982,3
2,2.11442968,zhong_3_90,0.16,0.917098982,3
3,2.11442968,zhong_3_90,0.16,0.917098982,3
4,1.519595826,zhong_3_90,0.16,0.917098982,3
5,1.49247018,zhong_3_90,0.16,0.917098982,3
6,1.458431681,zhong_3_90,0.16,0.917098982,3
7,1.128651213,zhong_3_90,0.16,0.917098982,3
8,0.205438249,zhong_3_90,0.16,0.917098982,3
9,-0.062005633,zhong_3_90,0.16,0.917098982,3
10,-0.201531939,zhong_3_90,0.16,0.917098982,3
11,-0.408436126,zhong_3_90,0.16,0.917098982,3
12,-0.466728689,zhong_3_90,0.16,0.917098982,3
13,-0.606522989,zhong_3_90,0.16,0.917098982,3
14,-0.663818377,zhong_3_90,0.16,0.917098982,3
15,-0.702767044,zhong_3_90,0.16,0.917098982,3
16,-0.781421107,zhong_3_90,0.16,0.917098982,3
17,-0.868511869,zhong_3_90,0.16,0.917098982,3
18,-0.901217866,zhong_3_90,0.16,0.917098982,3
19,-0.88200988,zhong_3_90,0.16,0.917098982,3
20,-0.732248451,zhong_3_90,0.16,0.917098982,3
21,-0.519572703,zhong_3_90,0.16,0.917098982,3
22,-0.487047935,zhong_3_90,0.16,0.917098982,3
23,-0.49312071,zhong_3_90,0.16,0.917098982,3
24,-0.504611917,zhong_3_90,0.16,0.917098982,3
25,-0.513086789,zhong_3_90,0.16,0.917098982,3
26,-0.5190791,zhong_3_90,0.16,0.917098982,3
27,-0.520771593,zhong_3_90,0.16,0.917098982,3
28,-0.464010587,zhong_3_90,0.16,0.917098982,3
29,-0.434162451,zhong_3_90,0.16,0.917098982,3
30,-0.415192435,zhong_3_90,0.16,0.917098982,3
1,0.047036394,zhong_3_93,0.080800317,0.890837086,3
2,0.047036394,zhong_3_93,0.080800317,0.890837086,3
3,0.047036394,zhong_3_93,0.080800317,0.890837086,3
4,0.866888326,zhong_3_93,0.080800317,0.890837086,3
5,0.866888326,zhong_3_93,0.080800317,0.890837086,3
6,0.867232754,zhong_3_93,0.080800317,0.890837086,3
7,0.867232754,zhong_3_93,0.080800317,0.890837086,3
8,0.890064328,zhong_3_93,0.080800317,0.890837086,3
9,0.890064328,zhong_3_93,0.080800317,0.890837086,3
10,1.082133527,zhong_3_93,0.080800317,0.890837086,3
11,1.082133527,zhong_3_93,0.080800317,0.890837086,3
12,0.916413248,zhong_3_93,0.080800317,0.890837086,3
13,0.916413248,zhong_3_93,0.080800317,0.890837086,3
14,0.738240908,zhong_3_93,0.080800317,0.890837086,3
15,0.738240908,zhong_3_93,0.080800317,0.890837086,3
16,0.556383779,zhong_3_93,0.080800317,0.890837086,3
17,0.556383779,zhong_3_93,0.080800317,0.890837086,3
18,0.265890629,zhong_3_93,0.080800317,0.890837086,3
19,0.265890629,zhong_3_93,0.080800317,0.890837086,3
20,-0.076105178,zhong_3_93,0.080800317,0.890837086,3
21,-0.076105178,zhong_3_93,0.080800317,0.890837086,3
22,-0.543184656,zhong_3_93,0.080800317,0.890837086,3
23,-0.991170785,zhong_3_93,0.080800317,0.890837086,3
24,-0.991170785,zhong_3_93,0.080800317,0.890837086,3
25,-1.439580395,zhong_3_93,0.080800317,0.890837086,3
26,-1.439580395,zhong_3_93,0.080800317,0.890837086,3
27,-1.643805557,zhong_3_93,0.080800317,0.890837086,3
28,-1.643805557,zhong_3_93,0.080800317,0.890837086,3
29,-1.831547849,zhong_3_93,0.080800317,0.890837086,3
30,-1.831547849,zhong_3_93,0.080800317,0.890837086,3
1,0.615567001,zhong_4_11,0.138152374,0.86868181,4
2,0.812484899,zhong_4_11,0.138152374,0.86868181,4
3,1.052596898,zhong_4_11,0.138152374,0.86868181,4
4,1.164025237,zhong_4_11,0.138152374,0.86868181,4
5,1.283729979,zhong_4_11,0.138152374,0.86868181,4
6,1.283729979,zhong_4_11,0.138152374,0.86868181,4
7,1.368088691,zhong_4_11,0.138152374,0.86868181,4
8,1.376555358,zhong_4_11,0.138152374,0.86868181,4
9,1.334548312,zhong_4_11,0.138152374,0.86868181,4
10,1.185525464,zhong_4_11,0.138152374,0.86868181,4
11,0.745394146,zhong_4_11,0.138152374,0.86868181,4
12,0.159468333,zhong_4_11,0.138152374,0.86868181,4
13,-0.198880386,zhong_4_11,0.138152374,0.86868181,4
14,-0.283188809,zhong_4_11,0.138152374,0.86868181,4
15,-0.283188809,zhong_4_11,0.138152374,0.86868181,4
16,-0.171742388,zhong_4_11,0.138152374,0.86868181,4
17,-0.062356037,zhong_4_11,0.138152374,0.86868181,4
18,-0.062860399,zhong_4_11,0.138152374,0.86868181,4
19,-0.137725122,zhong_4_11,0.138152374,0.86868181,4
20,-0.23261711,zhong_4_11,0.138152374,0.86868181,4
21,-0.374717555,zhong_4_11,0.138152374,0.86868181,4
22,-0.639945098,zhong_4_11,0.138152374,0.86868181,4
23,-0.76632532,zhong_4_11,0.138152374,0.86868181,4
24,-0.76632532,zhong_4_11,0.138152374,0.86868181,4
25,-0.889298745,zhong_4_11,0.138152374,0.86868181,4
26,-1.071181112,zhong_4_11,0.138152374,0.86868181,4
27,-1.240001977,zhong_4_11,0.138152374,0.86868181,4
28,-1.451634952,zhong_4_11,0.138152374,0.86868181,4
29,-1.775261606,zhong_4_11,0.138152374,0.86868181,4
30,-1.974463556,zhong_4_11,0.138152374,0.86868181,4
1,-1.501885487,zhong_4_120,0.096892117,0.967628281,4
2,-1.501885487,zhong_4_120,0.096892117,0.967628281,4
3,-1.501885487,zhong_4_120,0.096892117,0.967628281,4
4,-1.501885487,zhong_4_120,0.096892117,0.967628281,4
5,-1.501885487,zhong_4_120,0.096892117,0.967628281,4
6,-1.501885487,zhong_4_120,0.096892117,0.967628281,4
7,1.537784775,zhong_4_120,0.096892117,0.967628281,4
8,1.537784775,zhong_4_120,0.096892117,0.967628281,4
9,1.446686359,zhong_4_120,0.096892117,0.967628281,4
10,1.22599744,zhong_4_120,0.096892117,0.967628281,4
11,1.22599744,zhong_4_120,0.096892117,0.967628281,4
12,1.004304843,zhong_4_120,0.096892117,0.967628281,4
13,1.004304843,zhong_4_120,0.096892117,0.967628281,4
14,0.802974879,zhong_4_120,0.096892117,0.967628281,4
15,0.679182837,zhong_4_120,0.096892117,0.967628281,4
16,0.679182837,zhong_4_120,0.096892117,0.967628281,4
17,0.502091697,zhong_4_120,0.096892117,0.967628281,4
18,0.327052911,zhong_4_120,0.096892117,0.967628281,4
19,0.327052911,zhong_4_120,0.096892117,0.967628281,4
20,0.125081348,zhong_4_120,0.096892117,0.967628281,4
21,0.125081348,zhong_4_120,0.096892117,0.967628281,4
22,-0.112326907,zhong_4_120,0.096892117,0.967628281,4
23,-0.289483073,zhong_4_120,0.096892117,0.967628281,4
24,-0.289483073,zhong_4_120,0.096892117,0.967628281,4
25,-0.44647721,zhong_4_120,0.096892117,0.967628281,4
26,-0.447248959,zhong_4_120,0.096892117,0.967628281,4
27,-0.447248959,zhong_4_120,0.096892117,0.967628281,4
28,-0.446205548,zhong_4_120,0.096892117,0.967628281,4
29,-0.446205548,zhong_4_120,0.096892117,0.967628281,4
30,-0.614569043,zhong_4_120,0.096892117,0.967628281,4
1,-2.011867736,zhong_4_127,0.074359774,1.035882435,4
2,-2.011867736,zhong_4_127,0.074359774,1.035882435,4
3,1.549824759,zhong_4_127,0.074359774,1.035882435,4
4,1.549824759,zhong_4_127,0.074359774,1.035882435,4
5,1.541327925,zhong_4_127,0.074359774,1.035882435,4
6,1.541327925,zhong_4_127,0.074359774,1.035882435,4
7,0.981646019,zhong_4_127,0.074359774,1.035882435,4
8,0.981646019,zhong_4_127,0.074359774,1.035882435,4
9,0.981646019,zhong_4_127,0.074359774,1.035882435,4
10,0.901849532,zhong_4_127,0.074359774,1.035882435,4
11,0.901849532,zhong_4_127,0.074359774,1.035882435,4
12,0.519081633,zhong_4_127,0.074359774,1.035882435,4
13,0.519081633,zhong_4_127,0.074359774,1.035882435,4
14,0.293989154,zhong_4_127,0.074359774,1.035882435,4
15,0.293989154,zhong_4_127,0.074359774,1.035882435,4
16,-0.043126182,zhong_4_127,0.074359774,1.035882435,4
17,-0.043126182,zhong_4_127,0.074359774,1.035882435,4
18,-0.235765046,zhong_4_127,0.074359774,1.035882435,4
19,-0.235765046,zhong_4_127,0.074359774,1.035882435,4
20,-0.479640033,zhong_4_127,0.074359774,1.035882435,4
21,-0.479640033,zhong_4_127,0.074359774,1.035882435,4
22,-0.643662736,zhong_4_127,0.074359774,1.035882435,4
23,-0.643662736,zhong_4_127,0.074359774,1.035882435,4
24,-0.7370021,zhong_4_127,0.074359774,1.035882435,4
25,-0.7370021,zhong_4_127,0.074359774,1.035882435,4
26,-0.805173948,zhong_4_127,0.074359774,1.035882435,4
27,-0.805173948,zhong_4_127,0.074359774,1.035882435,4
28,-0.861950035,zhong_4_127,0.074359774,1.035882435,4
29,-0.861950035,zhong_4_127,0.074359774,1.035882435,4
30,-0.920708429,zhong_4_127,0.074359774,1.035882435,4
1,2.623205336,zhong_4_142,0.142306974,1.088669879,4
2,2.623205336,zhong_4_142,0.142306974,1.088669879,4
3,2.209370346,zhong_4_142,0.142306974,1.088669879,4
4,1.728324868,zhong_4_142,0.142306974,1.088669879,4
5,1.157120591,zhong_4_142,0.142306974,1.088669879,4
6,0.505900903,zhong_4_142,0.142306974,1.088669879,4
7,-0.098279944,zhong_4_142,0.142306974,1.088669879,4
8,-0.500937193,zhong_4_142,0.142306974,1.088669879,4
9,-0.72664486,zhong_4_142,0.142306974,1.088669879,4
10,-0.845857327,zhong_4_142,0.142306974,1.088669879,4
11,-0.875025986,zhong_4_142,0.142306974,1.088669879,4
12,-0.778970843,zhong_4_142,0.142306974,1.088669879,4
13,-0.587325501,zhong_4_142,0.142306974,1.088669879,4
14,-0.430782876,zhong_4_142,0.142306974,1.088669879,4
15,-0.430782876,zhong_4_142,0.142306974,1.088669879,4
16,-0.370012384,zhong_4_142,0.142306974,1.088669879,4
17,-0.360562733,zhong_4_142,0.142306974,1.088669879,4
18,-0.343794249,zhong_4_142,0.142306974,1.088669879,4
19,-0.308730875,zhong_4_142,0.142306974,1.088669879,4
20,-0.283137448,zhong_4_142,0.142306974,1.088669879,4
21,-0.28412934,zhong_4_142,0.142306974,1.088669879,4
22,-0.294741833,zhong_4_142,0.142306974,1.088669879,4
23,-0.297878232,zhong_4_142,0.142306974,1.088669879,4
24,-0.306809795,zhong_4_142,0.142306974,1.088669879,4
25,-0.343700154,zhong_4_142,0.142306974,1.088669879,4
26,-0.406578693,zhong_4_142,0.142306974,1.088669879,4
27,-0.406578693,zhong_4_142,0.142306974,1.088669879,4
28,-0.471964481,zhong_4_142,0.142306974,1.088669879,4
29,-0.5270635,zhong_4_142,0.142306974,1.088669879,4
30,-0.566837565,zhong_4_142,0.142306974,1.088669879,4
1,1.481961305,zhong_4_143,0.143767446,1.056988934,4
2,1.289697976,zhong_4_143,0.143767446,1.056988934,4
3,0.987317488,zhong_4_143,0.143767446,1.056988934,4
4,0.617859085,zhong_4_143,0.143767446,1.056988934,4
5,0.243836899,zhong_4_143,0.143767446,1.056988934,4
6,-0.074458064,zhong_4_143,0.143767446,1.056988934,4
7,-0.261354257,zhong_4_143,0.143767446,1.056988934,4
8,-0.349990438,zhong_4_143,0.143767446,1.056988934,4
9,-0.349990438,zhong_4_143,0.143767446,1.056988934,4
10,-0.388543732,zhong_4_143,0.143767446,1.056988934,4
11,-0.41520473,zhong_4_143,0.143767446,1.056988934,4
12,-0.460581572,zhong_4_143,0.143767446,1.056988934,4
13,-0.517580583,zhong_4_143,0.143767446,1.056988934,4
14,-0.555528619,zhong_4_143,0.143767446,1.056988934,4
15,-0.576889529,zhong_4_143,0.143767446,1.056988934,4
16,-0.600644535,zhong_4_143,0.143767446,1.056988934,4
17,-0.637611751,zhong_4_143,0.143767446,1.056988934,4
18,-0.727135127,zhong_4_143,0.143767446,1.056988934,4
19,-0.92748277,zhong_4_143,0.143767446,1.056988934,4
20,-1.20641328,zhong_4_143,0.143767446,1.056988934,4
21,-1.370308637,zhong_4_143,0.143767446,1.056988934,4
22,-1.1791936,zhong_4_143,0.143767446,1.056988934,4
23,-1.1791936,zhong_4_143,0.143767446,1.056988934,4
24,-0.582909086,zhong_4_143,0.143767446,1.056988934,4
25,0.022262437,zhong_4_143,0.143767446,1.056988934,4
26,0.659971675,zhong_4_143,0.143767446,1.056988934,4
27,1.244425549,zhong_4_143,0.143767446,1.056988934,4
28,1.688824563,zhong_4_143,0.143767446,1.056988934,4
29,2.004999373,zhong_4_143,0.143767446,1.056988934,4
30,2.119857998,zhong_4_143,0.143767446,1.056988934,4
1,0.855434495,zhong_4_144,0.242396515,1.010952993,4
2,0.940265824,zhong_4_144,0.242396515,1.010952993,4
3,1.204909312,zhong_4_144,0.242396515,1.010952993,4
4,1.253772719,zhong_4_144,0.242396515,1.010952993,4
5,1.242040244,zhong_4_144,0.242396515,1.010952993,4
6,1.199932237,zhong_4_144,0.242396515,1.010952993,4
7,1.160664877,zhong_4_144,0.242396515,1.010952993,4
8,1.044207389,zhong_4_144,0.242396515,1.010952993,4
9,0.968803887,zhong_4_144,0.242396515,1.010952993,4
10,0.775626852,zhong_4_144,0.242396515,1.010952993,4
11,0.66537776,zhong_4_144,0.242396515,1.010952993,4
12,0.46653858,zhong_4_144,0.242396515,1.010952993,4
13,0.311496534,zhong_4_144,0.242396515,1.010952993,4
14,0.232879241,zhong_4_144,0.242396515,1.010952993,4
15,0.094136898,zhong_4_144,0.242396515,1.010952993,4
16,0.03104133,zhong_4_144,0.242396515,1.010952993,4
17,-0.100952623,zhong_4_144,0.242396515,1.010952993,4
18,-0.159715162,zhong_4_144,0.242396515,1.010952993,4
19,-0.256252704,zhong_4_144,0.242396515,1.010952993,4
20,-0.357585569,zhong_4_144,0.242396515,1.010952993,4
21,-0.408478077,zhong_4_144,0.242396515,1.010952993,4
22,-0.518125668,zhong_4_144,0.242396515,1.010952993,4
23,-0.586964923,zhong_4_144,0.242396515,1.010952993,4
24,-0.802060379,zhong_4_144,0.242396515,1.010952993,4
25,-0.9670394,zhong_4_144,0.242396515,1.010952993,4
26,-1.332237145,zhong_4_144,0.242396515,1.010952993,4
27,-1.476816333,zhong_4_144,0.242396515,1.010952993,4
28,-1.709774503,zhong_4_144,0.242396515,1.010952993,4
29,-1.859941615,zhong_4_144,0.242396515,1.010952993,4
30,-1.911184078,zhong_4_144,0.242396515,1.010952993,4
1,-1.221545931,zhong_4_153,0.105233877,1.077268058,4
2,-1.221545931,zhong_4_153,0.105233877,1.077268058,4
3,-1.307417091,zhong_4_153,0.105233877,1.077268058,4
4,-1.173191797,zhong_4_153,0.105233877,1.077268058,4
5,-1.173191797,zhong_4_153,0.105233877,1.077268058,4
6,-0.999968722,zhong_4_153,0.105233877,1.077268058,4
7,-0.859381833,zhong_4_153,0.105233877,1.077268058,4
8,-0.859381833,zhong_4_153,0.105233877,1.077268058,4
9,-0.730934547,zhong_4_153,0.105233877,1.077268058,4
10,-0.598100044,zhong_4_153,0.105233877,1.077268058,4
11,-0.598100044,zhong_4_153,0.105233877,1.077268058,4
12,-0.478068049,zhong_4_153,0.105233877,1.077268058,4
13,-0.402949091,zhong_4_153,0.105233877,1.077268058,4
14,-0.351763814,zhong_4_153,0.105233877,1.077268058,4
15,-0.351763814,zhong_4_153,0.105233877,1.077268058,4
16,-0.260882223,zhong_4_153,0.105233877,1.077268058,4
17,-0.082756573,zhong_4_153,0.105233877,1.077268058,4
18,-0.082756573,zhong_4_153,0.105233877,1.077268058,4
19,0.170765483,zhong_4_153,0.105233877,1.077268058,4
20,0.44207795,zhong_4_153,0.105233877,1.077268058,4
21,0.44207795,zhong_4_153,0.105233877,1.077268058,4
22,0.692325723,zhong_4_153,0.105233877,1.077268058,4
23,0.893951421,zhong_4_153,0.105233877,1.077268058,4
24,0.893951421,zhong_4_153,0.105233877,1.077268058,4
25,1.116790499,zhong_4_153,0.105233877,1.077268058,4
26,1.374694928,zhong_4_153,0.105233877,1.077268058,4
27,1.374694928,zhong_4_153,0.105233877,1.077268058,4
28,1.635887727,zhong_4_153,0.105233877,1.077268058,4
29,1.858240838,zhong_4_153,0.105233877,1.077268058,4
30,1.858240838,zhong_4_153,0.105233877,1.077268058,4
1,-2.666672656,zhong_4_168,0.178330428,1.298363879,4
2,-1.741918204,zhong_4_168,0.178330428,1.298363879,4
3,-1.347949258,zhong_4_168,0.178330428,1.298363879,4
4,-1.071701514,zhong_4_168,0.178330428,1.298363879,4
5,-0.885264512,zhong_4_168,0.178330428,1.298363879,4
6,-0.769419726,zhong_4_168,0.178330428,1.298363879,4
7,-0.560307171,zhong_4_168,0.178330428,1.298363879,4
8,-0.386133707,zhong_4_168,0.178330428,1.298363879,4
9,-0.149836204,zhong_4_168,0.178330428,1.298363879,4
10,0.11983175,zhong_4_168,0.178330428,1.298363879,4
11,0.367151143,zhong_4_168,0.178330428,1.298363879,4
12,0.558074116,zhong_4_168,0.178330428,1.298363879,4
13,0.841350231,zhong_4_168,0.178330428,1.298363879,4
14,0.989071092,zhong_4_168,0.178330428,1.298363879,4
15,1.122788715,zhong_4_168,0.178330428,1.298363879,4
16,1.206862569,zhong_4_168,0.178330428,1.298363879,4
17,1.223825791,zhong_4_168,0.178330428,1.298363879,4
18,1.174645949,zhong_4_168,0.178330428,1.298363879,4
19,1.083949481,zhong_4_168,0.178330428,1.298363879,4
20,0.921331196,zhong_4_168,0.178330428,1.298363879,4
21,0.859182193,zhong_4_168,0.178330428,1.298363879,4
22,0.773361913,zhong_4_168,0.178330428,1.298363879,4
23,0.631208265,zhong_4_168,0.178330428,1.298363879,4
24,0.429537211,zhong_4_168,0.178330428,1.298363879,4
25,0.190146017,zhong_4_168,0.178330428,1.298363879,4
26,-0.039245488,zhong_4_168,0.178330428,1.298363879,4
27,-0.399983377,zhong_4_168,0.178330428,1.298363879,4
28,-0.605585496,zhong_4_168,0.178330428,1.298363879,4
29,-0.80429624,zhong_4_168,0.178330428,1.298363879,4
30,-1.064004079,zhong_4_168,0.178330428,1.298363879,4
1,-3.033847296,zhong_4_174,0.168295432,1.049895119,4
2,-3.033847296,zhong_4_174,0.168295432,1.049895119,4
3,1.190923107,zhong_4_174,0.168295432,1.049895119,4
4,1.130231446,zhong_4_174,0.168295432,1.049895119,4
5,1.038500999,zhong_4_174,0.168295432,1.049895119,4
6,0.962125625,zhong_4_174,0.168295432,1.049895119,4
7,0.901568215,zhong_4_174,0.168295432,1.049895119,4
8,0.863167216,zhong_4_174,0.168295432,1.049895119,4
9,0.834909547,zhong_4_174,0.168295432,1.049895119,4
10,0.782820897,zhong_4_174,0.168295432,1.049895119,4
11,0.68172818,zhong_4_174,0.168295432,1.049895119,4
12,0.550712868,zhong_4_174,0.168295432,1.049895119,4
13,0.439805506,zhong_4_174,0.168295432,1.049895119,4
14,0.262072771,zhong_4_174,0.168295432,1.049895119,4
15,0.183678669,zhong_4_174,0.168295432,1.049895119,4
16,0.118517847,zhong_4_174,0.168295432,1.049895119,4
17,0.065587863,zhong_4_174,0.168295432,1.049895119,4
18,0.019986328,zhong_4_174,0.168295432,1.049895119,4
19,-0.02536896,zhong_4_174,0.168295432,1.049895119,4
20,-0.072457544,zhong_4_174,0.168295432,1.049895119,4
21,-0.112292422,zhong_4_174,0.168295432,1.049895119,4
22,-0.138639547,zhong_4_174,0.168295432,1.049895119,4
23,-0.162774288,zhong_4_174,0.168295432,1.049895119,4
24,-0.202317336,zhong_4_174,0.168295432,1.049895119,4
25,-0.352027354,zhong_4_174,0.168295432,1.049895119,4
26,-0.441108925,zhong_4_174,0.168295432,1.049895119,4
27,-0.522507111,zhong_4_174,0.168295432,1.049895119,4
28,-0.595571569,zhong_4_174,0.168295432,1.049895119,4
29,-0.648563262,zhong_4_174,0.168295432,1.049895119,4
30,-0.685014175,zhong_4_174,0.168295432,1.049895119,4
1,-0.158951189,zhong_4_176,0.1985712,1.009090033,4
2,-0.072817862,zhong_4_176,0.1985712,1.009090033,4
3,0.047074144,zhong_4_176,0.1985712,1.009090033,4
4,0.196324861,zhong_4_176,0.1985712,1.009090033,4
5,0.481074925,zhong_4_176,0.1985712,1.009090033,4
6,0.594033888,zhong_4_176,0.1985712,1.009090033,4
7,0.711753993,zhong_4_176,0.1985712,1.009090033,4
8,0.835091105,zhong_4_176,0.1985712,1.009090033,4
9,1.009849996,zhong_4_176,0.1985712,1.009090033,4
10,1.061418802,zhong_4_176,0.1985712,1.009090033,4
11,1.092861252,zhong_4_176,0.1985712,1.009090033,4
12,1.049465781,zhong_4_176,0.1985712,1.009090033,4
13,0.986740169,zhong_4_176,0.1985712,1.009090033,4
14,0.899776448,zhong_4_176,0.1985712,1.009090033,4
15,0.796190249,zhong_4_176,0.1985712,1.009090033,4
16,0.631605268,zhong_4_176,0.1985712,1.009090033,4
17,0.548567373,zhong_4_176,0.1985712,1.009090033,4
18,0.429242271,zhong_4_176,0.1985712,1.009090033,4
19,0.111159479,zhong_4_176,0.1985712,1.009090033,4
20,-0.033585437,zhong_4_176,0.1985712,1.009090033,4
21,-0.143889252,zhong_4_176,0.1985712,1.009090033,4
22,-0.23043591,zhong_4_176,0.1985712,1.009090033,4
23,-0.440994311,zhong_4_176,0.1985712,1.009090033,4
24,-0.579797543,zhong_4_176,0.1985712,1.009090033,4
25,-0.710802205,zhong_4_176,0.1985712,1.009090033,4
26,-1.088251803,zhong_4_176,0.1985712,1.009090033,4
27,-1.40098285,zhong_4_176,0.1985712,1.009090033,4
28,-1.753749818,zhong_4_176,0.1985712,1.009090033,4
29,-2.115740746,zhong_4_176,0.1985712,1.009090033,4
30,-2.752231077,zhong_4_176,0.1985712,1.009090033,4
1,2.483121827,zhong_4_178,0.170345705,0.954587378,4
2,2.461561564,zhong_4_178,0.170345705,0.954587378,4
3,2.396301635,zhong_4_178,0.170345705,0.954587378,4
4,2.183940142,zhong_4_178,0.170345705,0.954587378,4
5,0.417823331,zhong_4_178,0.170345705,0.954587378,4
6,0.20809589,zhong_4_178,0.170345705,0.954587378,4
7,0.087263963,zhong_4_178,0.170345705,0.954587378,4
8,-0.003302008,zhong_4_178,0.170345705,0.954587378,4
9,-0.070295839,zhong_4_178,0.170345705,0.954587378,4
10,-0.125535765,zhong_4_178,0.170345705,0.954587378,4
11,-0.180428102,zhong_4_178,0.170345705,0.954587378,4
12,-0.236949894,zhong_4_178,0.170345705,0.954587378,4
13,-0.294380375,zhong_4_178,0.170345705,0.954587378,4
14,-0.344018298,zhong_4_178,0.170345705,0.954587378,4
15,-0.383542264,zhong_4_178,0.170345705,0.954587378,4
16,-0.421182599,zhong_4_178,0.170345705,0.954587378,4
17,-0.441534053,zhong_4_178,0.170345705,0.954587378,4
18,-0.468640858,zhong_4_178,0.170345705,0.954587378,4
19,-0.474428056,zhong_4_178,0.170345705,0.954587378,4
20,-0.448715216,zhong_4_178,0.170345705,0.954587378,4
21,-0.420577016,zhong_4_178,0.170345705,0.954587378,4
22,-0.415327409,zhong_4_178,0.170345705,0.954587378,4
23,-0.43002579,zhong_4_178,0.170345705,0.954587378,4
24,-0.454728208,zhong_4_178,0.170345705,0.954587378,4
25,-0.487732576,zhong_4_178,0.170345705,0.954587378,4
26,-0.598297914,zhong_4_178,0.170345705,0.954587378,4
27,-0.689913743,zhong_4_178,0.170345705,0.954587378,4
28,-0.806257084,zhong_4_178,0.170345705,0.954587378,4
29,-0.953676568,zhong_4_178,0.170345705,0.954587378,4
30,-1.088618716,zhong_4_178,0.170345705,0.954587378,4
1,-1.129341236,zhong_4_179,0.284124748,0.920841141,4
2,-1.129341236,zhong_4_179,0.284124748,0.920841141,4
3,2.144327765,zhong_4_179,0.284124748,0.920841141,4
4,1.666500897,zhong_4_179,0.284124748,0.920841141,4
5,1.503904461,zhong_4_179,0.284124748,0.920841141,4
6,1.198328939,zhong_4_179,0.284124748,0.920841141,4
7,1.004132326,zhong_4_179,0.284124748,0.920841141,4
8,0.894552189,zhong_4_179,0.284124748,0.920841141,4
9,0.847493097,zhong_4_179,0.284124748,0.920841141,4
10,0.819963647,zhong_4_179,0.284124748,0.920841141,4
11,0.800562686,zhong_4_179,0.284124748,0.920841141,4
12,0.736025793,zhong_4_179,0.284124748,0.920841141,4
13,0.547624325,zhong_4_179,0.284124748,0.920841141,4
14,0.30104769,zhong_4_179,0.284124748,0.920841141,4
15,0.147684906,zhong_4_179,0.284124748,0.920841141,4
16,0.044489184,zhong_4_179,0.284124748,0.920841141,4
17,-0.004760017,zhong_4_179,0.284124748,0.920841141,4
18,-0.101974869,zhong_4_179,0.284124748,0.920841141,4
19,-0.205852063,zhong_4_179,0.284124748,0.920841141,4
20,-0.338137352,zhong_4_179,0.284124748,0.920841141,4
21,-0.433454152,zhong_4_179,0.284124748,0.920841141,4
22,-0.582503781,zhong_4_179,0.284124748,0.920841141,4
23,-0.674347177,zhong_4_179,0.284124748,0.920841141,4
24,-0.857382721,zhong_4_179,0.284124748,0.920841141,4
25,-1.014079692,zhong_4_179,0.284124748,0.920841141,4
26,-1.139304426,zhong_4_179,0.284124748,0.920841141,4
27,-1.236862841,zhong_4_179,0.284124748,0.920841141,4
28,-1.2429548,zhong_4_179,0.284124748,0.920841141,4
29,-1.254161093,zhong_4_179,0.284124748,0.920841141,4
30,-1.31218045,zhong_4_179,0.284124748,0.920841141,4
1,-1.953236746,zhong_4_182,0.0834517,0.873251741,4
2,-1.953236746,zhong_4_182,0.0834517,0.873251741,4
3,-1.967558341,zhong_4_182,0.0834517,0.873251741,4
4,-1.967558341,zhong_4_182,0.0834517,0.873251741,4
5,-1.967558341,zhong_4_182,0.0834517,0.873251741,4
6,-1.967558341,zhong_4_182,0.0834517,0.873251741,4
7,0.555844503,zhong_4_182,0.0834517,0.873251741,4
8,0.555844503,zhong_4_182,0.0834517,0.873251741,4
9,0.577756939,zhong_4_182,0.0834517,0.873251741,4
10,0.577756939,zhong_4_182,0.0834517,0.873251741,4
11,0.586004305,zhong_4_182,0.0834517,0.873251741,4
12,0.586004305,zhong_4_182,0.0834517,0.873251741,4
13,0.569016844,zhong_4_182,0.0834517,0.873251741,4
14,0.532919806,zhong_4_182,0.0834517,0.873251741,4
15,0.532919806,zhong_4_182,0.0834517,0.873251741,4
16,0.499602528,zhong_4_182,0.0834517,0.873251741,4
17,0.499602528,zhong_4_182,0.0834517,0.873251741,4
18,0.481724516,zhong_4_182,0.0834517,0.873251741,4
19,0.481724516,zhong_4_182,0.0834517,0.873251741,4
20,0.472145573,zhong_4_182,0.0834517,0.873251741,4
21,0.472145573,zhong_4_182,0.0834517,0.873251741,4
22,0.463810643,zhong_4_182,0.0834517,0.873251741,4
23,0.463810643,zhong_4_182,0.0834517,0.873251741,4
24,0.455576813,zhong_4_182,0.0834517,0.873251741,4
25,0.455576813,zhong_4_182,0.0834517,0.873251741,4
26,0.398009817,zhong_4_182,0.0834517,0.873251741,4
27,0.389727235,zhong_4_182,0.0834517,0.873251741,4
28,0.389727235,zhong_4_182,0.0834517,0.873251741,4
29,0.389727235,zhong_4_182,0.0834517,0.873251741,4
